Fecha,"USDCOP Curncy PX_LAST","USDCOP Curncy PX_LOW","USDCOP Curncy PX_HIGH","USDCOP Curncy PX_OPEN","USDCOPV1W Curncy PX_LAST","USDCOPV1M Curncy PX_LAST","USDCOPV2M Curncy PX_LAST","USDCOPV3M Curncy PX_LAST","USDCOPV6M Curncy PX_LAST","USDCOPV9M Curncy PX_LAST","USDCOPV1Y Curncy PX_LAST","USDCOP25R1W Curncy PX_LAST","USDCOP25R1M Curncy PX_LAST","USDCOP25R2M Curncy PX_LAST","USDCOP25R3M Curncy PX_LAST","USDCOP25R6M Curncy PX_LAST","USDCOP25R9M Curncy PX_LAST","USDCOP25R1Y Curncy PX_LAST","USDCOP25B1W Curncy PX_LAST","USDCOP25B1M Curncy PX_LAST","USDCOP25B2M Curncy PX_LAST","USDCOP25B3M Curncy PX_LAST","USDCOP25B6M Curncy PX_LAST","USDCOP25B9M Curncy PX_LAST","USDCOP25B1Y Curncy PX_LAST","USDCOP10R1W Curncy PX_LAST","USDCOP10R1M Curncy PX_LAST","USDCOP10R2M Curncy PX_LAST","USDCOP10R3M Curncy PX_LAST","USDCOP10R6M Curncy PX_LAST","USDCOP10R9M Curncy PX_LAST","USDCOP10R1Y Curncy PX_LAST","USDCOP10B1W Curncy PX_LAST","USDCOP10B1M Curncy PX_LAST","USDCOP10B2M Curncy PX_LAST","USDCOP10B3M Curncy PX_LAST","USDCOP10B6M Curncy PX_LAST","USDCOP10B9M Curncy PX_LAST","USDCOP10B1Y Curncy PX_LAST","COP1W Curncy PX_LAST","COP1M Curncy PX_LAST","COP2M Curncy PX_LAST","COP3M Curncy PX_LAST","COP6M Curncy PX_LAST","COP9M Curncy PX_LAST","COP12M Curncy PX_LAST"
2010-01-18,1969.85,1969.75,1970.12,1969.9,15.565,16.165,16.78,17.31,18.065,18.7775,19.17,3.2075,3.185,3.685,4.0075,4.4,5.1575,5.3175,0.945,0.8775,0.965,1.03,1.16,1.235,1.35,7.9225,7.9625,8.3075,8.6525,9.2475,9.2775,9.6625,4.655,3.8025,3.89,4.215,4.32,3.8925,4.395,0.32,1.5,6.38,8.75,28.5,46,71.25
2010-01-19,1957.6,1951.53,1972.74,1971,15.375,15.8225,16.515,17.0575,17.8825,18.59,19.0275,3.5225,3.3575,3.89,4.365,4.77,5.3375,5.5425,0.9,0.8725,0.955,1.0175,1.14,1.22,1.38,7.745,7.8475,8.325,8.89,9.5025,9.7525,10.195,4.4225,3.3575,3.475,3.9725,4.1675,3.945,4.235,0.33,1.5,7,10.5,32.5,53.5,78.5
2010-01-20,1965.15,1956.78,1968.35,1957.66,15.5375,15.8775,16.5125,16.995,17.8575,18.63,19.0925,3.4675,3.3175,3.8675,4.285,4.71,5.29,5.4875,0.905,0.8725,0.9525,1.025,1.1575,1.24,1.4075,7.7225,7.6675,8.22,8.7625,9.395,9.5975,10.0175,4.5275,3.4375,3.5525,3.985,4.185,3.9425,4.285,0.4,1.75,7.25,10.75,32.75,53.75,78.75
2010-01-21,1974.9,1958.35,1975.1,1961.35,15.38,15.715,16.43,17.065,18.02,18.7325,19.175,3.47,3.3175,3.8475,4.2975,4.72,5.305,5.5,0.8925,0.85,0.925,0.985,1.13,1.2,1.34,7.905,7.86,8.3425,8.875,9.465,9.6725,10.105,4.2475,3.455,3.565,4.035,4.205,3.935,4.26,0.56,2.5,7,13.5,33.5,54.5,79.5
2010-01-22,1968.9,1968.04,1989,1982.05,15.8175,16.535,17.04,17.47,18.215,18.92,19.4,3.54,3.35,3.8775,4.3775,4.8175,5.3475,5.5525,0.8775,0.845,0.92,0.98,1.12,1.1925,1.34,8.095,7.9025,8.355,8.935,9.52,9.775,10.2275,4.225,3.38,3.49,4.015,4.18,3.9475,4.23,0.9,4,8.5,14.5,35,56,81
2010-01-25,1959.65,1957.9,1967.4,1960.7,15.375,15.9975,16.6675,17.33,18.175,18.9575,19.4375,3.625,3.3925,3.9525,4.455,4.905,5.385,5.6,0.865,0.8425,0.9175,0.98,1.12,1.1975,1.365,8.0375,7.7275,8.3175,8.9425,9.5625,9.8625,10.3225,4.225,3.2625,3.385,3.92,4.1325,3.965,4.2,0.7,3,7,13.5,34,55,80
2010-01-26,1969.28,1965.63,1977.25,1967.35,15.695,15.94,16.605,17.12,17.8775,18.7675,19.3425,3.62,3.4875,4.135,4.53,4.9775,5.4225,5.605,0.865,0.84,0.915,0.975,1.115,1.19,1.35,7.88,7.7825,8.355,8.9775,9.585,9.885,10.345,4.1075,3.27,3.3925,3.935,4.14,3.965,4.195,0.72,3,7,13.5,34,56.5,80
2010-01-27,1988.5,1982.85,1995.25,1983.3,16.81,16.395,16.995,17.5525,18.1125,18.9375,19.4825,3.6825,3.5525,4.2125,4.6275,5.0875,5.48,5.6625,0.8525,0.835,0.905,0.9575,1.0925,1.165,1.3175,7.9425,7.905,8.4475,9.1025,9.69,10.035,10.5125,3.955,3.195,3.3225,3.925,4.125,3.9725,4.1475,0.75,3,8,13.5,35,57.5,82
2010-01-28,1993.05,1981.75,1996.6,1988.5,15.48,16.26,16.8625,17.46,18.255,19.0075,19.4375,3.7325,3.54,4.2125,4.64,5.1025,5.475,5.6725,0.84,0.835,0.915,0.975,1.1125,1.1925,1.3775,8.0175,7.615,8.31,9.0075,9.645,10.005,10.475,4.13,3.12,3.2575,3.84,4.08,3.9875,4.1525,0.75,3.25,7.75,15,35,57.5,82
2010-01-29,1981.9,1975.9,1990,1989.5,15.475,16.125,16.7025,17.3,18.215,18.8525,19.23,3.7225,3.5425,4.225,4.6625,5.13,5.43,5.6875,0.845,0.845,0.9175,0.975,1.105,1.2475,1.38,7.7975,7.6775,8.3175,9.0325,9.7575,10.085,10.5125,4,3.045,3.2225,3.825,4.03,3.9975,4.145,1,4,9.5,16,36,53.8,83
2010-02-01,1968.13,1968,1982.55,1981.9,14.96,16.05,16.7325,17.385,18.21,18.905,19.285,3.7625,3.5175,4.195,4.625,5.09,5.4575,5.6675,0.835,0.84,0.9225,0.99,1.13,1.225,1.435,7.835,7.3825,8.185,8.9025,9.59,9.945,10.405,4.2025,3.08,3.2225,3.77,4.05,3.995,4.17,0.88,3.5,9,15.5,35.5,59,85
2010-02-02,1962.98,1956.4,1963.1,1960.53,15.55,15.965,16.775,17.25,17.98,18.64,19.065,3.825,3.8425,4.1725,4.6325,4.9425,5.35,5.7325,0.83,0.835,0.9075,0.965,1.095,1.22,1.375,7.8025,7.6375,8.34,9.095,9.795,10.1875,10.6375,3.925,2.97,3.14,3.785,4.015,4.0075,4.105,0.88,3.5,8,15.5,35.5,59,85
2010-02-03,1968.3,1959.2,1972.52,1963.35,15.775,16.115,16.67,17.095,17.975,18.775,19.25,3.3675,3.3825,3.7825,4.055,4.365,5.14,5.36,0.9025,0.86,0.9375,0.995,1.135,1.19,1.285,8.01,8.1125,8.3925,8.805,9.3375,9.4275,9.825,4.34,3.765,3.84,4.235,4.33,3.91,4.35,1,4,9.5,16,36,59.5,85.5
2010-02-04,1989.65,1971.78,1989.65,1972.58,15.6,16.44,17.0225,17.445,18.115,18.8325,19.265,3.385,3.42,3.84,4.1325,4.445,5.1775,5.4075,0.915,0.855,0.9325,0.995,1.135,1.195,1.31,8.1275,8.0975,8.38,8.8225,9.3825,9.5,9.92,4.37,3.655,3.74,4.155,4.285,3.9075,4.32,1.14,4,9.5,16,36,59.5,85.5
2010-02-05,2007.94,1984.79,2008.68,2004.3,15.515,16.4975,17.08,17.525,18.2025,18.8875,19.305,3.435,3.46,3.9,4.205,4.52,5.2075,5.4525,0.905,0.8525,0.925,0.985,1.1275,1.195,1.32,8.11,7.9675,8.37,8.8575,9.43,9.59,10.02,4.315,3.56,3.655,4.1,4.2475,3.92,4.29,1,4,10.5,16,36,59.5,85.5
2010-02-08,2003.21,1999.2,2006.9,2005.75,15.81,16.265,16.88,17.205,17.885,18.6675,19.1275,3.3,3.36,3.7575,4.02,4.335,5.1325,5.3425,0.925,0.86,0.94,1,1.13,1.1975,1.2925,8.145,8.1675,8.39,8.7775,9.3125,9.3775,9.7825,4.4175,3.7925,3.865,4.24,4.325,3.895,4.3625,1,4,10.05,15.7,36.9,60.5,86.3
2010-02-09,1966.65,1963.8,1995,1994.96,15.365,15.915,16.575,17.045,17.885,18.6525,19.08,3.3375,3.3625,3.8125,4.0925,4.42,5.1625,5.38,0.92,0.8575,0.935,1,1.145,1.21,1.3275,8.06,7.96,8.33,8.7525,9.325,9.42,9.8325,4.45,3.69,3.775,4.16,4.29,3.9,4.345,1,4,10.5,16,36,60.5,86
2010-02-10,1959.31,1958.06,1971.18,1968.65,15.45,15.3675,16.065,16.58,17.385,17.935,18.2475,3.4225,3.445,3.8775,4.1875,4.505,5.205,5.445,0.905,0.8525,0.93,0.99,1.13,1.195,1.32,8.1075,8.01,8.3525,8.85,9.425,9.5775,10.0075,4.355,3.5675,3.66,4.105,4.25,3.9175,4.2925,1,4,10.5,16,36,60.5,86
2010-02-11,1935.85,1935.75,1953.7,1953.7,14.95,15.28,15.815,16.485,17.1225,17.67,17.995,3.4725,3.4875,3.9175,4.24,4.5575,5.225,5.4825,0.895,0.85,0.925,0.985,1.125,1.19,1.325,8.1125,7.94,8.36,8.8925,9.47,9.6575,10.095,4.3075,3.4975,3.595,4.065,4.225,3.93,4.265,1,4,10.5,16,36,60.5,86
2010-02-12,1935.23,1931.25,1943.85,1943.85,14.975,15.3925,15.915,16.5,17.18,17.745,18.08,3.525,3.5125,3.9575,4.2975,4.62,5.25,5.5175,0.885,0.8475,0.925,0.985,1.1225,1.195,1.3375,8.085,7.8575,8.34,8.9075,9.5,9.72,10.1625,4.285,3.42,3.53,4.015,4.195,3.9425,4.245,0.75,3.5,9.5,15.75,36.5,59.5,85
2010-02-15,1935.75,1935.7,1935.98,1935.88,15.085,15.5575,16.13,16.7025,17.535,18.14,18.4775,3.545,3.4925,3.9625,4.3125,4.66,5.26,5.52,0.88,0.8475,0.935,0.995,1.14,1.22,1.385,7.815,7.705,8.2525,8.8225,9.45,9.6775,10.115,4.3,3.3775,3.495,3.96,4.165,3.95,4.2575,0.75,3,9.5,15,35,59.5,85
2010-02-16,1927.99,1921.98,1935.75,1935.75,14.67,15.135,15.6825,16.26,16.8775,17.3825,17.675,3.695,3.6025,4.0875,4.47,4.8075,5.3275,5.625,0.855,0.84,0.925,0.985,1.1225,1.205,1.3925,7.8,7.605,8.27,8.9475,9.59,9.9075,10.37,4.155,3.18,3.3025,3.8525,4.075,3.9475,4.1425,0.5,2,7.7,13.1,34,56,83
2010-02-17,1932.64,1919.35,1935.93,1923.56,14.7125,14.9925,15.5975,15.935,16.7975,17.4125,17.7725,3.7425,3.6325,4.12,4.51,4.85,5.3475,5.6525,0.8425,0.8425,0.9225,0.9825,1.12,1.2025,1.3925,7.79,7.5775,8.2875,8.9775,9.6225,9.9675,10.435,4.1075,3.1225,3.2575,3.8125,4.055,3.9575,4.1325,0.63,2.5,8,13,34.5,56.5,83.5
2010-02-18,1930.7,1927.15,1938.33,1933.06,14.7975,15.0125,15.5725,16,16.7375,17.315,17.675,3.74,3.6225,4.1175,4.5025,4.855,5.3475,5.65,0.8425,0.8425,0.925,0.985,1.125,1.2075,1.4,7.765,7.54,8.265,8.9525,9.61,9.95,10.4175,4.1325,3.115,3.255,3.805,4.0525,3.9575,4.135,0.48,2,6.5,10.5,32,54,83
2010-02-19,1921.73,1921.48,1938.85,1938.05,14.735,14.945,15.56,15.9625,16.6925,17.28,17.645,3.765,3.64,4.1375,4.5375,4.8825,5.3575,5.6675,0.85,0.84,0.9225,0.985,1.1225,1.2075,1.405,7.7575,7.515,8.25,8.9675,9.6275,9.9825,10.4525,4.115,3.0825,3.225,3.785,4.0375,3.96,4.12,0.25,0.5,5.5,9.5,31,53,82
2010-02-22,1919.4,1908.8,1922.2,1922.2,14.6725,15.1225,15.6875,16.045,16.5475,17.1375,17.515,3.3925,3.3725,3.865,4.2075,4.56,5.065,5.4325,0.9175,0.8675,0.9475,1.005,1.1375,1.36,1.395,7.7925,7.7725,8.2375,8.7775,9.595,9.58,10.0325,4.3425,3.3275,3.5875,4.02,4.1,4.0075,4.275,0.25,0.2,5.48,9.5,33.5,54.63,80.5
2010-02-23,1929.65,1920.95,1930.1,1923.81,14.6275,15.1375,15.6725,16.035,16.62,17.1225,17.425,3.4725,3.4675,3.9475,4.3025,4.655,5.1375,5.505,0.8875,0.8525,0.9275,0.985,1.12,1.3225,1.385,8.005,7.8675,8.2625,8.8525,9.665,9.72,10.185,4.305,3.27,3.475,3.9575,4.055,3.9925,4.225,0.25,0.75,5.5,9.5,30.5,53,82
2010-02-24,1935.35,1926.75,1936.08,1928.6,15.24,15.87,16.11,16.335,16.865,17.3425,17.6025,2.975,2.9275,3.48,3.925,4.5275,4.87,5.1275,0.85,0.805,0.895,0.96,1.095,1.2725,1.3625,6.6725,6.8875,7.355,8.2475,9.2475,9.3925,9.865,3.95,2.865,3.0425,3.535,3.79,3.7575,4.0875,0.21,1.85,8,12.63,31.75,54.25,83
2010-02-25,1942.68,1936.85,1944.68,1936.9,15.575,15.955,16.3175,16.515,16.81,17.3075,17.6,2.7075,2.93,3.4625,3.8825,4.4825,4.8525,5.1225,0.875,0.84,0.9125,0.975,1.115,1.2975,1.39,6.195,6.81,7.295,8.12,9.175,9.27,9.735,4.31,2.92,3.105,3.52,3.79,3.7425,4.12,0.4,2,7,13,34.5,55.5,83
2010-02-26,1926.56,1924.23,1940.85,1936.6,15.14,15.7975,16.14,16.395,16.6975,17.24,17.59,2.715,2.99,3.5,3.925,4.545,4.88,5.1325,0.865,0.8325,0.9,0.9525,1.0925,1.26,1.36,6.0925,6.8875,7.3475,8.2475,9.2575,9.4175,9.895,4.3,2.85,3.0225,3.515,3.7875,3.7475,4.085,0.31,1,6.75,12,33.5,54.5,82
2010-03-01,1912.14,1908.35,1924.98,1924.85,15.055,15.7875,16.1275,16.29,16.68,17.1925,17.525,2.715,2.9475,3.49,3.9375,4.5675,4.895,5.1475,0.845,0.8275,0.8975,0.96,1.1,1.26,1.395,5.865,6.5875,7.1975,8.1175,9.165,9.37,9.845,4.26,2.7475,2.925,3.3925,3.7225,3.7125,4.055,0.21,1.5,5.5,11,33.5,53.5,80
2010-03-02,1896.38,1892.3,1897.45,1897.2,14.9,15.4825,16.0375,16.345,16.65,17.2,17.5325,2.7325,2.9275,3.515,3.985,4.585,4.8975,5.165,0.84,0.8275,0.8875,0.95,1.0925,1.235,1.4,5.6475,6.42,7.1025,8.1025,9.15,9.4375,9.9225,4.265,2.6125,2.8025,3.3075,3.6825,3.705,4.0125,0.22,1,6.5,10.5,33,53,78.2
2010-03-03,1927.5,1895.49,1929.15,1895.49,15.125,15.78,16.205,16.475,16.76,17.2325,17.5,3.015,3.0575,3.615,3.875,4.5625,4.845,5.09,0.815,0.83,0.915,0.995,1.1475,1.32,1.515,5.715,6.12,6.94,8.01,9.205,9.405,9.775,4.3025,2.62,2.835,3.225,3.63,3.71,4.045,0.11,1,4.5,9,31.5,52,76.5
2010-03-04,1917.6,1916.65,1939.25,1932.25,15.12,15.59,16.0475,16.37,16.7,17.1575,17.43,2.9825,3.0375,3.6,3.8725,4.5725,4.855,5.1025,0.57,0.83,0.9125,0.995,1.15,1.32,1.525,5.6875,6.055,6.9725,8.005,9.155,9.3675,9.8275,3.695,2.605,2.7725,3.15,3.61,3.6975,3.995,0.11,1,4.5,9,27.5,52,76.5
2010-03-05,1896.5,1895.68,1914.53,1913.5,14.71,15.365,15.815,16.1575,16.5075,17.0125,17.285,2.9925,3.0325,3.6075,3.9025,4.5975,4.86,5.1075,0.685,0.7,0.82,0.9375,1.0925,1.3175,1.535,5.635,5.98,6.8625,7.9275,9.1525,9.39,9.7675,4.3,2.425,2.63,2.9825,3.4425,3.6825,4.01,0.11,0.75,5,9.75,27.5,52,76.5
2010-03-08,1897.23,1886.6,1900.88,1887.88,14.55,15.29,15.51,15.8075,16.3775,16.8775,17.12,2.9825,3.0075,3.5925,3.92,4.6225,4.88,5.1225,0.655,0.68,0.805,0.9275,1.0925,1.3175,1.55,5.55,5.855,6.7725,7.84,9.0825,9.355,9.7375,4.2775,2.345,2.555,2.8925,3.3925,3.6625,3.995,0.11,0.8,4.5,9,27.5,48,71.5
2010-03-09,1887.35,1887.35,1904.05,1901.8,14.73,15.19,15.5375,15.7825,16.275,16.7625,17.035,2.9425,2.9675,3.565,3.905,4.6325,4.9025,5.1375,0.64,0.67,0.8025,0.9275,1.09,1.3175,1.56,5.5025,5.7725,6.725,7.7875,9.0325,9.3225,9.7125,4.3,2.315,2.5125,2.8425,3.355,3.65,3.985,0.33,1.5,5.5,10,28.5,49,72.5
2010-03-10,1892,1882,1894.8,1882.6,14.68,15.185,15.51,15.7375,16.2275,16.695,16.95,3.005,3.0125,3.6075,3.9275,4.65,4.8875,5.1225,0.645,0.68,0.805,0.9325,1.0875,1.3,1.555,5.4625,5.73,6.7425,7.875,9.1175,9.4325,9.8125,4.28,2.26,2.47,2.835,3.3525,3.65,3.9625,0.45,2,6.44,10.5,29.25,48.75,70.5
2010-03-11,1892.88,1888.48,1897.58,1894.93,14.52,15.065,15.44,15.7075,16.2575,16.8375,17.15,2.96,2.9725,3.5675,3.9325,4.66,4.9,5.15,0.68,0.665,0.8,0.9275,1.0875,1.305,1.5725,5.39,5.6275,6.6475,7.735,8.9975,9.325,9.7225,4.3725,2.225,2.435,2.7625,3.3075,3.6275,3.9575,0.52,2,7,12.5,30,49.5,73
2010-03-12,1899.65,1888.68,1901.55,1892.85,14.51,15.08,15.4375,15.7025,16.26,16.845,17.1575,2.95,2.9475,3.565,3.935,4.6625,4.9025,5.1525,0.625,0.66,0.7975,0.9275,1.09,1.3075,1.575,5.38,5.585,6.635,7.7225,8.985,9.315,9.7175,4.275,2.225,2.43,2.7525,3.305,3.6225,3.955,0.45,1.5,7,11.5,30,48.75,70.5
2010-03-15,1893.6,1893.55,1903.7,1899.9,14.65,15.125,15.525,15.7725,16.19,16.7175,17.02,3.045,3.0375,3.635,3.94,4.68,4.8925,5.125,0.65,0.675,0.805,0.9275,1.085,1.2925,1.56,5.3825,5.665,6.7125,7.895,9.1375,9.4825,9.86,4.33,2.22,2.42,2.8075,3.34,3.6525,3.9475,0.53,2.5,7.5,13,30.5,50,73.5
2010-03-16,1900.55,1892.05,1900.83,1892.1,14.165,14.37,14.865,15.315,16.01,16.565,16.895,3.035,3.0225,3.625,3.9425,4.6775,4.8975,5.13,0.635,0.675,0.805,0.93,1.085,1.2925,1.565,5.395,5.64,6.7,7.865,9.115,9.4625,9.8425,4.3525,2.195,2.405,2.78,3.32,3.6375,3.94,0.55,2.5,7.5,13,29.2,50,73.5
2010-03-17,1893.19,1891.1,1896.7,1893.35,13.465,14.16,14.66,15.145,15.835,16.29,16.535,3.035,3.025,3.6275,3.945,4.6825,4.8975,5.1325,0.635,0.675,0.805,0.93,1.085,1.2925,1.565,5.385,5.63,6.695,7.865,9.115,9.4675,9.8475,4.37,2.19,2.4,2.775,3.315,3.6375,3.935,0.68,3,8,13.5,31,50.5,74
2010-03-18,1901.22,1896.15,1903.85,1897.5,13.4125,13.98,14.325,14.67,15.175,15.89,16.2475,3.05,3.0375,3.635,3.945,4.685,4.8975,5.13,0.635,0.675,0.8075,0.935,1.095,1.295,1.5675,5.3925,5.6475,6.7075,7.8875,9.135,9.49,9.865,4.355,2.195,2.3975,2.775,3.295,3.625,3.92,0.79,3.5,8.5,14,30,51,74.5
2010-03-19,1907.25,1902.8,1910.78,1904.55,13.455,14.215,14.655,14.99,15.565,16.075,16.32,3.06,3.0525,3.65,3.945,4.6825,4.8925,5.1225,0.64,0.68,0.81,0.935,1.095,1.295,1.565,5.4075,5.6775,6.73,7.925,9.1675,9.5175,9.8875,4.3525,2.205,2.4075,2.8,3.305,3.63,3.9225,0.74,3.5,8.5,14,30,51,74.5
2010-03-22,1906.74,1906.55,1910,1910,13.385,14.065,14.4275,14.72,15.175,15.9675,16.435,2.995,3,3.5675,3.845,4.4675,4.845,5.1675,0.6125,0.68,0.8275,0.985,1.12,1.39,1.4575,5.3075,5.8425,6.99,7.925,9.1125,9.1375,9.53,4.35,2.34,2.675,3.295,3.575,3.71,4.115,1.2,3.5,8.5,14,30,51,74.5
2010-03-23,1908.35,1904.79,1909.48,1907.43,13.57,14.2725,14.7075,15.045,15.495,16.235,16.6025,2.8275,2.89,3.4575,3.7525,4.35,4.775,5.05,0.765,0.77,0.87,0.9775,1.1175,1.395,1.48,6.2575,6.81,7.2675,8.02,9.18,9.125,9.51,4.54,2.9075,3.15,3.425,3.665,3.755,4.2,1.46,4.13,8.38,13.4,30.75,51.75,75.25
2010-03-24,1929.08,1916.85,1929.08,1916.85,13.47,14.42,14.775,14.995,15.52,16.165,16.485,2.78,2.9075,3.45,3.7525,4.35,4.775,5.055,0.78,0.75,0.865,0.975,1.115,1.385,1.485,6.3,6.765,7.2325,7.975,9.1475,9.1025,9.5075,4.5475,2.925,3.1425,3.395,3.64,3.725,4.18,1.45,4.5,9.5,15,31,52,75.5
2010-03-25,1926.7,1917.1,1930.2,1930.1,13.37,14.35,14.67,14.93,15.405,16.1275,16.48,2.8775,2.9775,3.4225,3.54,4.31,4.67,4.93,0.755,0.74,0.845,0.94,1.095,1.3425,1.485,6.075,6.5275,6.9575,7.565,8.9825,9.045,9.43,4.485,2.74,2.96,3.285,3.59,3.7325,4.135,0.93,4.13,9.13,13.56,30.63,51.63,75.13
2010-03-26,1937.18,1926.6,1938.25,1927.08,13.2975,14.085,14.465,14.765,15.2925,15.9675,16.32,2.8925,2.995,3.4325,3.5425,4.3225,4.6725,4.9325,0.75,0.735,0.845,0.9375,1.095,1.3375,1.485,6.05,6.5125,6.955,7.585,9,9.0775,9.4625,4.48,2.725,2.94,3.28,3.59,3.7375,4.13,0.79,3.5,8.25,13,28.5,49.5,73.5
2010-03-29,1935.58,1929.5,1938.45,1932.25,13.375,14.265,14.61,14.855,15.33,16.0225,16.375,2.8925,2.9675,3.415,3.53,4.335,4.68,4.94,0.73,0.72,0.835,0.925,1.085,1.3325,1.495,5.96,6.3525,6.8425,7.4675,8.91,9.025,9.4175,4.46,2.645,2.86,3.19,3.535,3.7125,4.105,0.7,3,7.3,12.75,26.85,49,72.5
2010-03-30,1929.25,1925.58,1933.63,1933.63,13.365,14.255,14.5,14.74,15.14,15.9075,16.28,2.9375,2.9975,3.4425,3.5575,4.3875,4.6925,4.945,0.71,0.715,0.825,0.925,1.09,1.3175,1.51,5.8175,6.1775,6.75,7.42,8.9,9.0825,9.47,4.42,2.525,2.74,3.095,3.485,3.7025,4.07,0.58,2.5,7,10.5,27.5,48.5,72
2010-03-31,1920.35,1918,1924.6,1922.58,13.255,13.605,14.03,14.3525,14.7425,15.5775,16.035,3.015,3.0575,3.5025,3.59,4.43,4.7025,4.94,0.7,0.715,0.825,0.9225,1.0875,1.3025,1.5075,5.765,6.135,6.7725,7.5525,9.0125,9.2325,9.6025,4.405,2.46,2.675,3.0775,3.475,3.71,4.0425,0.58,2.5,6.5,10.5,27.5,48.5,72
2010-04-01,1918.5,1915.85,1920,1919.1,13.29,13.6,14.025,14.3425,14.7225,15.585,16.0475,3.01,3.055,3.4975,3.5875,4.4325,4.7025,4.9425,0.7,0.715,0.825,0.9225,1.0875,1.3,1.51,5.74,6.1125,6.7475,7.515,8.985,9.2125,9.5875,4.4025,2.45,2.665,3.0575,3.4625,3.705,4.04,0.58,2.5,6.5,10.5,27.5,48.5,72
2010-04-02,1917.6,1915.85,1919.9,1918.35,13.235,13.655,14.085,14.3925,14.785,15.695,16.19,2.94,2.985,3.4375,3.565,4.435,4.7075,4.9525,0.675,0.7,0.81,0.9125,1.0825,1.305,1.53,5.6,5.9075,6.5725,7.2575,8.795,9.0525,9.45,4.365,2.37,2.585,2.9375,3.39,3.67,4.02,0.58,2,6.5,11,25.5,45,65
2010-04-05,1910.2,1909.03,1919.85,1919.85,12.63,13.0125,13.61,14.11,14.6975,15.5275,15.96,2.9425,2.9875,3.4425,3.56,4.4375,4.7125,4.9625,0.66,0.6875,0.805,0.9025,1.08,1.3025,1.535,5.5925,5.895,6.555,7.255,8.7875,9.0475,9.445,4.44,2.3625,2.575,2.935,3.38,3.6625,4.015,0.35,1.5,5.5,9.5,26.5,46,66
2010-04-06,1915.18,1908.25,1916.39,1910.25,12.84,12.9325,13.415,13.8975,14.5575,15.495,15.9175,3.0675,3.0875,3.5375,3.605,4.4875,4.7225,4.9525,0.67,0.7025,0.815,0.915,1.0825,1.285,1.5225,5.5975,5.93,6.64,7.4925,8.9775,9.27,9.6375,4.4,2.3275,2.54,2.9575,3.4075,3.69,4.0025,0.16,1.1,5.63,8.75,25.75,45.25,69.25
2010-04-07,1929.68,1912.6,1930.08,1915.35,12.825,13.0225,13.5,13.9825,14.6325,15.5625,15.965,3.065,3.0775,3.5275,3.6025,4.485,4.7225,4.955,0.6725,0.7025,0.815,0.9125,1.0825,1.2875,1.525,5.5925,5.8975,6.61,7.45,8.9425,9.2375,9.6075,4.39,2.3275,2.535,2.9475,3.4,3.69,4.005,0.11,1.25,4.5,8.5,25.5,44,68
2010-04-08,1922.8,1920.3,1942.3,1929.6,12.74,13.1,13.55,13.9575,14.7375,15.41,15.765,NULL,3.0725,3.5225,3.605,4.485,4.7275,4.9625,0.665,0.695,0.81,0.9075,1.0825,1.29,1.53,NULL,5.8925,6.6,7.4225,8.9225,9.21,9.5875,4.395,2.33,2.53,2.935,3.3925,3.68,4,0.12,1.5,4.5,8.5,25.5,44,68
2010-04-09,1928.75,1915.23,1929.5,1922.9,12.835,12.85,13.26,13.6625,14.4825,15.16,15.5525,NULL,3.165,3.6075,3.6475,4.5225,4.74,4.9575,0.68,0.715,0.82,0.915,1.0825,1.28,1.52,NULL,5.97,6.7025,7.6425,9.095,9.3925,9.745,4.385,2.32,2.525,2.9925,3.4325,3.7,3.98,0.23,1.8,5.14,8.88,24.75,44.5,67
2010-04-12,1924.4,1923.2,1931.38,1927.25,12.975,12.865,13.45,13.9375,14.6125,15.3,15.6375,NULL,3.095,3.5475,3.6175,4.5125,4.735,4.9625,0.665,0.695,0.81,0.9075,1.08,1.2825,1.535,NULL,5.8475,6.605,7.4725,8.955,9.27,9.6375,4.39,2.285,2.5,2.925,3.3875,3.6775,3.975,0.35,1.5,5.5,9,24.5,45,69
2010-04-13,1941.6,1923.8,1944.05,1923.99,12.835,12.615,13.05,13.7125,14.4225,15.17,15.63,NULL,3.0825,3.535,3.6175,4.5175,4.745,4.9775,0.645,0.685,0.8,0.9025,1.075,1.285,1.54,NULL,5.8025,6.5575,7.39,8.88,9.22,9.5925,4.405,2.27,2.475,2.8825,3.3675,3.6525,3.955,0.21,1.26,5.5,8.5,24,44.5,68.5
2010-04-14,1947.3,1932.05,1950.2,1940.25,12.89,12.615,13.015,13.5775,14.3575,15.1775,15.625,NULL,3.16,3.6075,3.655,4.5475,4.755,4.975,0.665,0.7,0.815,0.91,1.0775,1.2775,1.53,NULL,5.8775,6.6375,7.5725,9.03,9.37,9.7275,4.37,2.27,2.48,2.935,3.4025,3.685,3.96,0.22,1.38,5.25,8.5,24,44.5,68.5
2010-04-15,1937.7,1935.6,1958.95,1956.44,12.835,12.625,13.05,13.6175,14.34,15.17,15.6275,NULL,3.1525,3.6025,3.65,4.54,4.7525,4.9725,0.665,0.7,0.815,0.91,1.08,1.2775,1.53,NULL,5.8625,6.6225,7.5525,9.025,9.355,9.7125,4.375,2.27,2.485,2.935,3.3975,3.685,3.9625,0.35,1.5,5.5,9,24.5,45,69
