Fecha,"USDMXN Curncy PX_LAST","USDMXN Curncy PX_LOW","USDMXN Curncy PX_HIGH","USDMXN Curncy PX_OPEN","USDMXNV1W Curncy PX_LAST","USDMXNV1M Curncy PX_LAST","USDMXNV2M Curncy PX_LAST","USDMXNV3M Curncy PX_LAST","USDMXNV6M Curncy PX_LAST","USDMXNV9M Curncy PX_LAST","USDMXNV1Y Curncy PX_LAST","USDMXN25R1W Curncy PX_LAST","USDMXN25R1M Curncy PX_LAST","USDMXN25R2M Curncy PX_LAST","USDMXN25R3M Curncy PX_LAST","USDMXN25R6M Curncy PX_LAST","USDMXN25R9M Curncy PX_LAST","USDMXN25R1Y Curncy PX_LAST","USDMXN25B1W Curncy PX_LAST","USDMXN25B1M Curncy PX_LAST","USDMXN25B2M Curncy PX_LAST","USDMXN25B3M Curncy PX_LAST","USDMXN25B6M Curncy PX_LAST","USDMXN25B9M Curncy PX_LAST","USDMXN25B1Y Curncy PX_LAST","USDMXN10R1W Curncy PX_LAST","USDMXN10R1M Curncy PX_LAST","USDMXN10R2M Curncy PX_LAST","USDMXN10R3M Curncy PX_LAST","USDMXN10R6M Curncy PX_LAST","USDMXN10R9M Curncy PX_LAST","USDMXN10R1Y Curncy PX_LAST","USDMXN10B1W Curncy PX_LAST","USDMXN10B1M Curncy PX_LAST","USDMXN10B2M Curncy PX_LAST","USDMXN10B3M Curncy PX_LAST","USDMXN10B6M Curncy PX_LAST","USDMXN10B9M Curncy PX_LAST","USDMXN10B1Y Curncy PX_LAST","MXN1W Curncy PX_LAST","MXN1M Curncy PX_LAST","MXN2M Curncy PX_LAST","MXN3M Curncy PX_LAST","MXN6M Curncy PX_LAST","MXN9M Curncy PX_LAST","MXN12M Curncy PX_LAST"
2013-06-20,13.3663,13.1999,13.4618,13.2452,23.225,17.752,16.813,15.958,15.278,15.1125,14.98,2.26,3.755,4.065,4.385,4.865,5.2175,5.53,0.5075,0.5,0.6075,0.7,0.8625,0.97,1.0775,3.2925,6.565,7.3425,7.995,8.9175,9.745,10.4125,2.545,1.5675,1.82,2.0375,2.4375,2.6425,2.8,95,397.5,805,1145,2250,3302.5,4310
2013-06-21,13.305,13.2388,13.4516,13.3663,18.443,17.432,16.635,15.997,15.278,14.99,14.895,2.07,3.8125,4.195,4.5075,4.985,5.22,5.47,0.4125,0.4975,0.6,0.6975,0.86,0.9525,1.045,3.125,6.8075,7.7175,8.3475,9.355,9.88,10.345,1.8475,1.4025,1.595,1.8775,2.205,2.45,2.735,81,371.25,765,1102.5,2195,3200,4250
2013-06-24,13.2947,13.2332,13.4437,13.3538,20.46,17.068,16.388,15.792,15.265,15.01,14.865,2.415,3.8425,4.2125,4.5125,5.0175,5.255,5.49,0.5075,0.5175,0.6175,0.7075,0.865,0.955,1.05,5.09,6.91,7.7825,8.4025,9.4325,9.9675,10.365,2.175,1.4225,1.6125,1.8475,2.18,2.44,2.715,90,370,751,1102.5,2185,3175,4225
2013-06-25,13.2226,13.1379,13.297,13.2947,18.005,16.28,15.515,15.28,14.85,14.675,14.57,2.295,3.74,4.045,4.4075,4.905,5.1425,5.36,0.525,0.5175,0.6025,0.695,0.86,0.955,1.04,4.845,6.7175,7.4975,8.22,9.255,9.7925,10.185,2.245,1.425,1.5625,1.84,2.17,2.435,2.71,91.5,370,725,1065,2102.5,3037.5,4030
2013-06-26,13.1638,13.122,13.2589,13.2227,17.177,15.39,15.06,14.77,14.608,14.52,14.465,2.19,3.685,4.1575,4.39,4.8475,5.0875,5.265,0.5525,0.525,0.61,0.72,0.8475,0.9475,1.025,5.0025,6.665,7.6675,8.25,9.115,9.695,10.0875,2.4375,1.405,1.555,1.805,2.155,2.425,2.7075,80.5,355,707.5,1070,2150.5,3120,4100
2013-06-27,13.0211,12.9728,13.1706,13.1638,16.315,14.755,14.58,14.273,14.275,14.1925,14.173,2.0475,3.485,3.9675,4.1875,4.64,4.9275,5.165,-2.6575,0.505,0.6,0.685,0.83,0.9225,1.0175,3.74,6.3225,7.4075,7.8575,8.74,9.3725,9.8225,-1.7075,1.2925,1.43,1.6775,2.1075,2.345,2.5975,80.25,350,725,1045,2099.08,3070,4040
2013-06-28,12.9308,12.9287,13.1027,13.0211,15.208,14.915,14.778,14.538,14.343,14.285,14.278,1.81,3.4475,3.99,4.2175,4.6175,4.8,5.1675,0.335,0.48,0.59,0.6925,0.8225,0.865,1.0125,3.295,6.34,7.4175,7.9075,8.7025,9.3725,9.795,1.15,1.285,1.415,1.6975,2.1,2.345,2.605,81.5,357.5,725,1060,2055.24,3062.5,4040
2013-07-01,12.9611,12.8607,12.9937,12.9351,17.1,15.035,14.755,14.535,14.315,14.26,14.24,1.9525,3.41,3.92,4.1775,4.485,4.8,5.1425,0.395,0.5,0.59,0.685,0.7775,0.88,1.0125,3.5275,6.185,7.305,7.86,8.585,9.305,9.7675,1.3325,1.31,1.43,1.7075,2.12,2.365,2.6225,89,382.5,715,1035,2045.68,3012.5,3990
2013-07-02,13.0524,12.9128,13.112,12.9611,16.827,15.042,14.625,14.55,14.41,14.3625,14.347,1.845,3.37,3.965,4.2175,4.615,4.85,5.1825,0.375,0.47,0.585,0.6875,0.8175,0.885,1.015,3.3325,6.175,7.36,7.89,8.685,9.38,9.82,1.2925,1.2925,1.4175,1.6925,2.1025,2.35,2.615,89.5,357.5,707.5,1037.5,2025,3027.5,4000
2013-07-03,12.9525,12.9522,13.1509,13.0524,18.335,15.392,14.927,14.602,14.532,14.4375,14.427,2.065,3.465,3.9,4.1375,4.5775,4.86,5.0975,0.3875,0.4975,0.5825,0.67,0.805,0.895,0.9425,3.7325,6.2675,7.2,7.715,8.6175,9.225,9.6375,1.35,1.3375,1.4675,1.72,2.1325,2.37,2.5975,89,362.5,725,1045,2047.5,3057.5,4025
2013-07-04,12.9148,12.8282,12.9915,12.9525,17.198,15.013,14.695,14.485,14.432,14.385,14.375,1.9525,3.4175,3.865,4.1575,4.5225,4.81,5.0525,0.3725,0.49,0.5775,0.6725,0.7975,0.89,0.9775,3.485,6.1775,7.14,7.73,8.5425,9.155,9.59,1.36,1.4,1.5075,1.755,2.1575,2.395,2.6475,82,357.5,702.5,1044,2015,2987.5,3970
2013-07-05,13.0762,12.8691,13.1516,12.9148,15.31,15.052,14.657,14.54,14.405,14.4,14.355,1.835,3.5,3.9325,4.31,4.555,4.825,5.1025,0.335,0.4725,0.5925,0.7,0.8225,0.905,1.01,3.3,6.3125,7.1825,7.9375,8.55,9.165,9.7025,1.2925,1.3275,1.5675,1.8275,2.28,2.465,2.64,85,356.25,705,1040,2099.25,3087.5,4075
2013-07-08,12.8795,12.8599,13.1323,13.0943,16.188,15.035,14.4,14.452,14.315,14.285,14.263,1.9275,3.3825,3.7975,4.2075,4.61,4.92,5.1575,0.37,0.465,0.5575,0.6725,0.8075,0.905,0.9975,3.48,6.1375,7.07,7.87,8.6875,9.365,9.8125,1.3825,1.265,1.3975,1.7225,2.095,2.3475,2.61,84,380,700,1040,2075,3062.5,4050
2013-07-09,12.8964,12.8062,12.9046,12.8795,14.747,13.32,13.84,13.987,13.99,14,13.993,1.83,2.9,3.7325,4.15,4.53,4.835,5.0975,0.3325,0.345,0.5275,0.64,0.7575,0.845,0.915,3.3575,5.305,6.9225,7.7425,8.5875,9.2425,9.7375,1.17,1.0275,1.36,1.6525,1.9675,2.195,2.3525,91,357.5,700,1035,2085,3045,4025
2013-07-10,12.9008,12.8549,12.9873,12.8964,14.275,13.658,13.41,13.403,13.305,13.3,13.3,1.7725,3.31,3.7925,4.1225,4.4875,4.785,5.0625,0.34,0.44,0.555,0.6475,0.7725,0.8625,0.935,3.305,6.03,7.0425,7.7,8.575,9.2175,9.6825,1.1875,1.2225,1.39,1.6475,1.95,2.15,2.265,91.25,368.5,720,1077.75,2086.25,3095.5,4060
2013-07-11,12.8061,12.7771,12.901,12.9008,14.275,13.448,13.32,13.26,13.188,13.195,13.192,1.575,3.2325,3.76,4.1175,4.5675,4.865,5.05,0.33,0.4475,0.555,0.6675,0.81,0.905,0.9775,2.88,5.86,7,7.715,8.6275,9.295,9.7225,1.1825,1.1775,1.3525,1.635,1.965,2.185,2.3575,83,350,715,1025,2080.11,3037.5,4025
2013-07-12,12.8168,12.7816,12.8645,12.8061,11.97,12.983,12.938,12.92,12.938,12.9175,12.91,1.4275,3.21,3.6925,4.065,4.4675,4.7275,4.995,0.29,0.435,0.5575,0.66,0.78,0.8725,0.935,2.6125,5.8625,6.875,7.6275,8.5,9.085,9.57,1.0425,1.1825,1.37,1.625,1.925,2.1375,2.26,81.5,342.5,690,1010,2025,3012.5,4000
2013-07-15,12.6672,12.6558,12.8523,12.8523,13.057,12.085,12.138,12.273,12.275,12.2925,12.33,1.8225,3.1075,3.605,4.0525,4.5025,4.7775,5.085,0.36,0.455,0.5675,0.665,0.8425,0.945,1.045,3.3275,5.6675,6.76,7.5725,8.535,9.1625,9.75,1.2675,1.195,1.3625,1.6275,1.94,2.15,2.28,79,354.5,670,996,2026.25,3046.5,3981
2013-07-16,12.6258,12.5736,12.6905,12.6672,13.513,12.545,12.255,12.257,12.24,12.295,12.337,1.395,2.9425,3.495,3.9425,4.455,4.77,5.035,0.325,0.435,0.55,0.6675,0.8425,0.935,1.035,2.5475,5.32,6.525,7.395,8.47,9.13,9.7175,1.18,1.2025,1.3525,1.6375,1.93,2.15,2.2975,77.5,345,662.5,990,2020,3010,3950
2013-07-17,12.4595,12.4571,12.6595,12.6258,12.87,12.325,12.087,12.1,12.06,12.1025,12.148,1.5125,2.92,3.5175,3.9675,4.5025,4.815,5.17,0.33,0.435,0.565,0.685,0.8525,0.9425,1.0375,2.78,5.28,6.5675,7.4825,8.56,9.215,9.8225,1.165,1.22,1.38,1.63,1.9125,2.115,2.24,79,337.5,670,1015,1995,2987.5,3950
2013-07-18,12.5013,12.4315,12.5641,12.4595,12.945,12.18,12.063,11.862,11.935,11.91,11.94,1.49,2.6775,3.235,3.71,4.3825,4.6975,5.08,-1.4875,0.4125,0.5225,0.635,0.825,0.91,1.015,2.725,4.8175,6.01,6.9725,8.2975,8.9625,9.645,-0.6075,1.2275,1.375,1.5775,1.86,2.0125,2.065,76.75,338.75,680,1003.5,2005,2960.25,3941
2013-07-19,12.5325,12.4592,12.5871,12.5013,10.96,12.063,12.04,11.96,11.905,11.905,11.93,1.325,2.5,3.1325,3.595,4.3475,4.72,5.115,0.3025,0.4,0.5075,0.61,0.8275,0.935,1,2.46,4.4725,5.82,6.735,8.1875,9.055,9.695,1.0775,1.2375,1.3875,1.61,2.055,2.1525,2.185,78.5,337.5,680,1005,2012.5,2975,3950
2013-07-22,12.5008,12.4835,12.5659,12.5379,12.18,11.597,11.52,11.808,11.802,11.875,11.93,1.68,2.3975,2.8675,3.495,4.315,4.68,5.07,0.35,0.3825,0.4675,0.59,0.815,0.9025,0.97,3.0925,4.3475,5.315,6.54,8.1225,8.935,9.595,1.225,1.1925,1.33,1.6175,2.015,2.125,2.14,84.75,367.5,685,1015,2015,2955,3950
2013-07-23,12.495,12.4853,12.5384,12.5007,11.157,11.472,11.403,11.483,11.567,11.645,11.73,1.4125,2.3,2.84,3.3225,4.165,4.555,4.9275,0.3225,0.38,0.48,0.58,0.8,0.89,0.955,2.6725,4.145,5.3075,6.25,7.8775,8.7425,9.385,1.1375,1.175,1.37,1.6075,2.0425,2.135,2.2275,89.5,373.75,707.5,1040,2045,2987.5,3975
2013-07-24,12.6234,12.4745,12.6929,12.495,11.813,12.128,11.948,11.935,11.92,11.94,11.997,1.4325,2.3075,2.805,3.3225,4.22,4.605,4.94,0.31,0.37,0.4625,0.5575,0.7675,0.855,0.9525,2.6825,4.165,5.2225,6.205,7.895,8.7275,9.375,1.0525,1.125,1.3275,1.535,1.935,2.02,2.0875,88,357.5,705,1071,2061.77,3007.5,3975
2013-07-25,12.6037,12.5646,12.6718,12.6234,12.323,12.102,12.052,11.89,12.003,11.9925,12.038,1.295,2.3075,2.83,3.295,4.18,4.5125,4.895,0.2925,0.345,0.4125,0.5275,0.7175,0.775,0.915,2.4775,4.1225,5.1125,6.1375,7.8675,8.5675,9.19,1.0025,1.1,1.225,1.53,1.88,1.9275,1.95,89.5,362.5,720,1045,2025,2987.5,3950
2013-07-26,12.6675,12.5818,12.7456,12.6037,12.313,12.245,12.2,12.122,12.085,12.11,12.128,1.305,2.325,2.8,3.34,4.2425,4.595,5.02,0.2725,0.365,0.45,0.5125,0.7325,0.82,0.9375,2.3975,4.125,5.1025,6.1625,7.87,8.6775,9.5,1.0625,1.1875,1.395,1.6575,1.8625,1.93,1.925,90.5,367.5,715,1050,2025,2980,3970
2013-07-29,12.7569,12.6417,12.7673,12.6803,14.188,12.788,12.6,12.495,12.42,12.41,12.41,1.47,2.3625,2.785,3.3125,4.28,4.645,4.98,0.295,0.36,0.43,0.51,0.75,0.84,0.925,2.7,4.205,5.12,6.165,7.995,8.815,9.56,1.08,1.14,1.31,1.61,1.92,1.995,2.03,85.5,347.5,705,1045,2025,2980,3995
2013-07-30,12.7662,12.7235,12.7939,12.7569,13.927,12.748,12.39,12.49,12.435,12.375,12.395,1.3475,2.3425,2.7875,3.265,4.1775,4.4575,4.83,0.2925,0.31,0.3725,0.4875,0.6675,0.735,0.795,2.6,4.145,5.06,6.115,7.88,8.4725,9.1275,0.97,0.975,1.1125,1.42,1.6625,1.82,1.815,85.5,383.75,695,1045,2091.67,3037.5,4025
2013-07-31,12.732,12.7287,12.8937,12.7684,14.265,13.17,12.943,12.91,12.865,12.835,12.863,1.3775,2.375,2.89,3.3625,4.28,4.515,5.065,0.3075,0.34,0.425,0.5125,0.7,0.75,0.92,2.545,4.265,5.3725,6.2925,8.075,8.83,9.71,1.0325,0.995,1.21,1.4425,1.725,1.92,1.91,84.5,389,738.75,1084,2133.1,3067.25,4150
2013-08-01,12.8242,12.7234,12.8621,12.732,14.195,12.997,13.048,12.922,13.012,13.02,13.065,1.52,2.3275,2.825,3.265,4.245,4.6025,5.02,-0.0825,0.33,0.4125,0.4925,0.67,0.79,0.88,2.7975,4.1625,5.22,6.09,7.9275,8.73,9.58,0.69,1,1.1925,1.4325,1.745,1.915,1.9,88,375.25,750,1080,2129.5,3102,4178
2013-08-02,12.6625,12.6286,12.8598,12.8243,10.845,12.142,12.43,12.528,12.655,12.68,12.792,1.2075,2.2125,2.725,3.1875,4.1225,4.42,4.79,0.2775,0.315,0.385,0.4925,0.6325,0.7325,0.7825,2.2425,3.975,5.025,5.92,7.6725,8.35,8.9975,0.885,0.9675,1.1,1.3875,1.6325,1.8375,1.8575,89.5,372.5,735,1070,2100,3112.5,4150
2013-08-05,12.6444,12.611,12.7083,12.6497,11.908,11.613,11.99,12.36,12.495,12.595,12.663,1.5475,2.18,2.615,3.11,3.985,4.4,4.795,0.325,0.32,0.385,0.4875,0.6525,0.735,0.8025,2.835,3.95,4.83,5.845,7.585,8.38,9.12,1.1025,1.005,1.175,1.48,1.74,1.905,1.92,91,392.75,720,1069,2135,3121.75,4140.75
2013-08-06,12.6223,12.6095,12.683,12.6444,10.587,11.47,11.663,12.077,12.275,12.4675,12.625,1.1725,1.8525,2.2375,2.7425,3.7125,4.22,4.7375,0.2975,0.3175,0.38,0.4425,0.6375,0.75,0.845,2.1125,3.3,4.1325,5.13,6.94,7.98,8.9675,1.0725,1.0275,1.2225,1.5375,1.8475,2.0225,2.065,85.25,372.75,705,1059.5,2125,3097.5,4100.75
2013-08-07,12.7167,12.6173,12.7448,12.6223,11.24,11.618,11.852,12.153,12.32,12.5175,12.69,1.08,1.735,2.155,2.6325,3.58,4.035,4.55,0.2925,0.3,0.3625,0.455,0.605,0.68,0.82,2.065,3.1975,3.9975,4.92,6.7825,7.65,8.6425,1.0775,1.045,1.245,1.555,1.8825,2.035,2.06,84,360.5,700,1081.5,2090.25,3084.5,4092.25
2013-08-08,12.6031,12.5837,12.7492,12.7167,11.177,11.663,12.02,12.208,12.36,12.5875,12.722,0.8825,1.705,2.13,2.615,3.595,4.155,4.6575,0.045,0.305,0.3675,0.435,0.635,0.735,0.83,1.5725,3.04,3.9025,4.84,6.72,7.8675,8.845,0.79,1.015,1.2275,1.535,1.875,2.04,2.0825,77,351.25,725,1032.5,2038.97,3040,3980
2013-08-09,12.6174,12.5569,12.6342,12.6026,9.513,11.225,11.62,11.792,12.025,12.2325,12.495,0.6425,1.5925,2.0125,2.4725,3.45,4.035,4.57,0.2425,0.3025,0.365,0.4325,0.625,0.725,0.83,1.115,2.8275,3.6775,4.5825,6.475,7.61,8.665,0.9225,1.03,1.24,1.5575,1.8875,2.0575,2.1225,78.5,352,715,1030,2025,3021,4022
2013-08-12,12.6818,12.55,12.7057,12.5975,11.507,11.188,11.573,11.865,12.085,12.295,12.483,0.905,1.5425,1.9475,2.4575,3.47,4.015,4.525,0.295,0.31,0.375,0.4425,0.63,0.73,0.8325,1.6,2.7825,3.59,4.5575,6.5075,7.635,8.635,1.13,1.0675,1.29,1.63,1.955,2.12,2.19,72,374.25,675,1020,2035,3039.5,4036.75
2013-08-13,12.7241,12.6645,12.7845,12.6819,11.945,11.77,11.962,12.048,12.32,12.5,12.73,0.7825,1.58,2.0275,2.5,3.4975,4.035,4.54,0.2575,0.3,0.365,0.4275,0.6175,0.725,0.8,1.3475,2.825,3.7275,4.6475,6.54,7.64,8.645,0.9525,1.005,1.1875,1.515,1.835,2.03,2.065,85,379.75,705.5,1049.5,2125,3072.5,4070.75
2013-08-14,12.7378,12.6991,12.7738,12.7241,10.932,11.503,11.722,11.907,12.16,12.385,12.615,0.815,1.585,2.005,2.485,3.4775,3.955,4.35,0.28,0.2925,0.355,0.45,0.5975,0.73,0.74,1.385,2.8475,3.6675,4.6025,6.51,7.53,8.57,1.065,1.0425,1.23,1.5525,1.8675,2.045,2.05,85.25,377.5,700,1079,2095,3062.5,4096
2013-08-15,12.8188,12.7022,12.9025,12.7375,11.805,11.738,12.115,12.23,12.385,12.62,12.805,0.8675,1.715,2.1225,2.565,3.5675,4.17,4.6825,-1.32,0.32,0.38,0.4475,0.63,0.745,0.85,1.6325,3.0325,3.865,4.7625,6.6575,7.895,8.92,-1.12,1.11,1.2975,1.61,1.9225,2.09,2.2225,85.5,372.5,730,1045,2072.5,3090,4110
2013-08-16,12.911,12.8104,12.981,12.8187,12.155,12.285,12.545,12.635,12.76,12.94,13.122,0.91,1.915,2.35,2.765,3.6175,4.22,4.785,0.2725,0.325,0.39,0.41,0.6325,0.745,0.8625,1.6175,3.39,4.305,5.13,6.7525,8.0175,9.1225,1.0125,1.09,1.2675,1.6,1.92,2.08,2.2175,84.5,362.5,712.5,1042.5,2085,3085,4105
2013-08-19,13.0803,12.9015,13.0863,12.9149,14.377,13.44,13.422,13.54,13.48,13.49,13.538,1.475,2.21,2.595,2.9475,3.81,4.3625,4.87,0.2875,0.33,0.3825,0.4,0.635,0.7275,0.8175,2.6825,3.955,4.78,5.4575,7.06,8.1775,9.1225,0.9675,1.0175,1.215,1.5625,1.8575,1.9775,2.0325,84.5,402,715,1070.5,2150.5,3185.5,4282.25
2013-08-20,12.9745,12.9574,13.1005,13.08,13.407,13.422,13.167,13.352,13.35,13.405,13.47,1.2125,2.2225,2.575,3.0475,3.84,4.37,4.85,0.2775,0.3275,0.3775,0.4725,0.6375,0.7325,0.82,2.21,3.955,4.71,5.6875,7.1425,8.215,9.14,0.9575,1.025,1.1825,1.4875,1.865,2.0075,2.09,85,390,715,1079,2123.5,3140,4214
2013-08-21,13.2597,12.9705,13.2673,12.9745,15.22,15.15,14.708,14.595,14.31,14.3,14.308,1.5175,2.495,2.94,3.3425,4.08,4.595,5.0125,0.2925,0.34,0.405,0.4975,0.6475,0.745,0.845,2.775,4.41,5.3625,6.1875,7.5725,8.63,9.4275,0.955,0.98,1.1725,1.47,1.815,2,2.1625,88.75,369.5,730.5,1086.75,2113.54,3175,4225
2013-08-22,13.0905,13.0847,13.3072,13.2597,15.185,15.15,14.887,14.595,14.525,14.53,14.495,1.6325,2.845,3.3025,3.71,4.325,4.72,5.0275,-0.2025,0.3725,0.4575,0.55,0.69,0.775,0.8525,3.0025,5.0475,6.0725,6.895,8.1025,8.945,9.5425,0.5,1.065,1.2925,1.555,1.8675,2.05,2.18,95,370,744,1082,2115.94,3135,4200
2013-08-23,12.9573,12.9321,13.1064,13.0905,12.993,14.578,14.47,14.372,14.195,14.195,14.237,1.165,2.4875,3.0925,3.4475,4.12,4.52,4.85,0.26,0.3675,0.455,0.5375,0.67,0.755,0.8275,2.125,4.3975,5.71,6.45,7.715,8.505,9.1325,0.8825,1.085,1.2825,1.57,1.87,2.075,2.1975,84,375,713,1079,2117.5,3130,4156
2013-08-26,13.1879,12.9608,13.2296,12.9719,14.868,15.153,14.847,14.62,14.403,14.3875,14.378,1.505,2.54,3.085,3.4075,4.115,4.5025,4.855,0.3025,0.365,0.4475,0.5325,0.665,0.755,0.8325,2.735,4.4925,5.7025,6.36,7.6975,8.5125,9.1975,1.015,1.1,1.315,1.615,1.9125,2.115,2.2575,85,388.75,710,1090,2110,3175,4150
2013-08-27,13.2346,13.1738,13.3755,13.1879,16.188,16.165,15.407,15.305,15.145,15.115,15.11,1.9175,2.945,3.29,3.845,4.35,4.745,5.1425,0.295,0.3575,0.4325,0.55,0.665,0.75,0.825,3.5,5.2125,6.0625,7.1125,8.055,8.87,9.6925,0.9425,1.025,1.2325,1.535,1.8625,2.035,2.14,90,383.5,730.5,1089.25,2138.5,3225,4222
2013-08-28,13.3161,13.2238,13.3435,13.2346,15.99,16.318,15.745,15.56,15.318,15.275,15.267,1.86,2.92,3.3575,3.77,4.3325,4.7225,5.1375,0.3,0.37,0.46,0.545,0.675,0.7575,0.8375,3.4025,5.185,6.195,7.03,8.0875,8.9175,9.7275,0.96,1.06,1.2975,1.5675,1.8825,2.0825,2.1975,87,376.5,750,1082.75,2120.5,3222.5,4272
2013-08-29,13.3594,13.2491,13.3848,13.3161,15.915,16.33,15.995,15.487,15.365,15.2675,15.328,1.865,2.8775,3.3575,3.695,4.3375,4.7125,5.1475,0.17,0.3525,0.4425,0.5225,0.6675,0.7425,0.85,3.46,5.0925,6.165,6.9125,8.075,8.8325,9.6675,0.765,0.9925,1.23,1.4725,1.8125,1.9775,2.1175,90,377.5,755,1090,2125,3197.5,4300
2013-08-30,13.38,13.2756,13.3979,13.3594,15.595,16.32,16.135,15.743,15.413,15.37,15.335,1.8125,2.855,3.3575,3.76,4.315,4.6875,5.065,0.2475,0.345,0.4325,0.535,0.6625,0.7275,0.7825,3.37,4.975,6.175,6.975,7.9625,8.73,9.48,0.775,0.94,1.21,1.5225,1.83,1.94,2.0075,85.5,367.5,725,1070,2100,3177.5,4250
2013-09-02,13.3351,13.2471,13.3797,13.3784,17.075,16.185,15.852,15.4,15.137,15.16,15.15,1.68,2.65,3.2775,3.7,4.2125,4.5125,4.89,0.28,0.3525,0.435,0.5075,0.62,0.6925,0.7525,3.1,4.82,6.035,6.9175,7.975,8.5875,9.3225,0.9025,1.0525,1.2525,1.4675,1.7425,2.0075,2.1075,85,365.25,724,1062,2095.5,3186.5,4260
2013-09-03,13.3855,13.3098,13.4664,13.3351,17.158,16.21,15.778,15.497,15.255,15.2075,15.185,1.67,2.84,3.305,3.695,4.35,4.69,5.0575,0.285,0.37,0.45,0.54,0.665,0.7525,0.83,3.0975,5.06,6.1025,6.9075,8.16,8.8925,9.6075,0.935,1.0275,1.2425,1.5175,1.7925,2.0325,2.175,85.5,376.5,726,1071.75,2119.5,3200,4269
2013-09-04,13.3091,13.2716,13.3999,13.3855,16.448,15.733,15.445,15.16,14.85,14.84,14.987,1.6575,2.73,3.1725,3.7475,4.2175,4.4875,4.855,0.26,0.3375,0.4275,0.52,0.6475,0.7125,0.8,3.0625,4.86,5.865,6.91,7.9,8.53,9.2025,0.825,0.95,1.2125,1.4575,1.74,1.94,2.115,85.75,377.5,737.5,1059,2098.76,3122,4194.5
2013-09-05,13.3896,13.3035,13.44,13.3091,16.823,15.743,15.452,15,14.622,14.555,14.542,1.6625,2.7325,3.2425,3.6125,4.18,4.4675,4.77,-0.615,0.36,0.4475,0.5325,0.655,0.7325,0.795,3.1225,4.8625,6.02,6.755,7.865,8.46,8.97,-0.0625,1,1.2275,1.455,1.73,1.9775,2.1325,96.5,367.5,755,1065.25,2110,3180.5,4218.25
2013-09-06,13.167,13.1619,13.397,13.3896,13.092,14.43,14.278,13.95,13.79,13.6225,13.737,1.34,2.5775,3.1375,3.4275,4.2325,4.455,4.7625,0.2575,0.37,0.4575,0.5325,0.6875,0.7675,0.8325,2.4675,4.5925,5.815,6.435,7.99,8.475,9.0725,0.8175,1.035,1.2625,1.48,1.8125,2.035,2.17,79,340,702.5,1005,1981.25,3037.5,4050
2013-09-09,13.1045,13.0978,13.239,13.1812,13.855,13.905,13.778,13.51,13.227,13.3,13.325,1.375,2.535,3.0975,3.455,4,4.3125,4.645,0.29,0.3725,0.465,0.5425,0.6725,0.75,0.8275,2.48,4.53,5.75,6.49,7.555,8.215,8.825,0.955,1.0575,1.275,1.5075,1.8425,2.0925,2.215,78,325,665,954.5,1925,2933.25,3885
2013-09-10,13.0885,13.0562,13.1563,13.1045,13.03,13.638,13.44,13.262,13.142,13.155,13.172,1.225,2.4225,3.01,3.405,3.965,4.2575,4.5825,0.2775,0.3675,0.4675,0.5525,0.6775,0.76,0.8375,2.2375,4.335,5.5875,6.395,7.4925,8.0975,8.725,0.9275,1.0425,1.2775,1.5325,1.82,2.1,2.2675,76,342.5,640,955,1895,2890,3865
2013-09-11,13.0518,13.0227,13.1343,13.0885,12.3,12.962,12.837,12.825,12.843,12.885,12.925,1.165,2.3375,2.87,3.2525,3.81,4.115,4.42,0.2625,0.3525,0.4375,0.515,0.63,0.7075,0.765,2.15,4.285,5.3525,6.1275,7.25,7.815,8.365,0.86,1.0075,1.225,1.4575,1.7175,1.9575,2.0925,80,344.5,655,965,1920,2875,3875
2013-09-12,13.0598,13.0244,13.142,13.0518,14.105,12.785,12.842,12.698,12.823,12.845,12.885,1.185,2.28,2.8675,3.2475,3.855,4.175,4.5,-0.5925,0.3475,0.45,0.53,0.655,0.7525,0.825,2.1025,4.0775,5.3375,6.125,7.3025,7.9275,8.545,0.09,0.9775,1.2175,1.4525,1.75,2.0275,2.175,80,340,685,962.5,1915,2869,3848
2013-09-13,13.0423,13.028,13.1342,13.0598,12.725,12.573,12.552,12.517,12.597,12.7,12.815,0.835,1.8775,2.4175,2.81,3.585,3.96,4.2925,0.19,0.27,0.3525,0.43,0.61,0.69,0.7525,1.5475,3.4325,4.465,5.2175,6.7,7.3575,7.86,0.56,1.015,1.1925,1.425,1.7325,2.01,2.1875,82.5,346.25,680,975.5,1903.88,2877.25,3868.75
2013-09-16,12.9308,12.8683,13.0466,13.0447,14.042,12.587,12.54,12.41,12.507,12.565,12.65,0.8625,1.895,2.45,2.825,3.525,3.9075,4.2375,0.2675,0.335,0.4075,0.4775,0.62,0.725,0.8,1.545,3.4125,4.5,5.26,6.6575,7.4325,8.045,0.9125,1.0175,1.21,1.425,1.7325,2.01,2.1875,81,342.5,670,965,1900,2862.5,3850
2013-09-17,12.9216,12.9021,12.9682,12.9308,14.238,12.642,12.58,12.468,12.49,12.5675,12.622,0.845,1.89,2.4525,2.8175,3.53,3.9025,4.22,0.2675,0.3325,0.405,0.4775,0.62,0.7225,0.8,1.5025,3.405,4.5,5.24,6.6675,7.4275,8.05,0.93,1.0175,1.2075,1.4275,1.7325,2.01,2.19,82.25,355.75,655,965.5,1875,2856.25,3829
