Fecha,"EURMXN Curncy PX_LAST","EURMXN Curncy PX_LOW","EURMXN Curncy PX_HIGH","EURMXN Curncy PX_OPEN","EURMXNV1W Curncy PX_LAST","EURMXNV1M Curncy PX_LAST","EURMXNV2M Curncy PX_LAST","EURMXNV3M Curncy PX_LAST","EURMXNV6M Curncy PX_LAST","EURMXNV9M Curncy PX_LAST","EURMXNV1Y Curncy PX_LAST","EURMXN25R1W Curncy PX_LAST","EURMXN25R1M Curncy PX_LAST","EURMXN25R2M Curncy PX_LAST","EURMXN25R3M Curncy PX_LAST","EURMXN25R6M Curncy PX_LAST","EURMXN25R9M Curncy PX_LAST","EURMXN25R1Y Curncy PX_LAST","EURMXN25B1W Curncy PX_LAST","EURMXN25B1M Curncy PX_LAST","EURMXN25B2M Curncy PX_LAST","EURMXN25B3M Curncy PX_LAST","EURMXN25B6M Curncy PX_LAST","EURMXN25B9M Curncy PX_LAST","EURMXN25B1Y Curncy PX_LAST","EURMXN10R1W Curncy PX_LAST","EURMXN10R1M Curncy PX_LAST","EURMXN10R2M Curncy PX_LAST","EURMXN10R3M Curncy PX_LAST","EURMXN10R6M Curncy PX_LAST","EURMXN10R9M Curncy PX_LAST","EURMXN10R1Y Curncy PX_LAST","EURMXN10B1W Curncy PX_LAST","EURMXN10B1M Curncy PX_LAST","EURMXN10B2M Curncy PX_LAST","EURMXN10B3M Curncy PX_LAST","EURMXN10B6M Curncy PX_LAST","EURMXN10B9M Curncy PX_LAST","EURMXN10B1Y Curncy PX_LAST","EURMXN1W Curncy PX_LAST","EURMXN1M Curncy PX_LAST","EURMXN2M Curncy PX_LAST","EURMXN3M Curncy PX_LAST","EURMXN6M Curncy PX_LAST","EURMXN9M Curncy PX_LAST","EURMXN12M Curncy PX_LAST"
2010-02-26,17.4107,17.3146,17.461,17.3479,9.495,10.435,11.16,11.602,12.403,12.8425,13.257,2.4,2.985,3.4775,3.68,4.61,4.825,5.1175,0.285,0.425,0.5525,0.7375,0.8925,0.9975,1.115,4.1975,5.495,6.44,6.82,8.5725,9.005,9.465,0.865,1.265,1.63,2.07,2.4225,2.6975,2.9325,124.1253,659.4907,1220.7514,1867.8334,3855.9311,5949.5398,8446.0596
2010-03-01,17.2653,17.1583,17.4661,17.4273,9.895,10.69,11.118,11.48,12.298,12.7325,13.145,2.4,2.985,3.4775,3.68,4.61,4.8275,5.1175,0.255,0.4,0.5275,0.7075,0.87,0.9625,1.095,4.2,5.495,6.44,6.82,8.5725,9.0025,9.465,0.785,1.185,1.5475,1.98,2.35,2.6025,2.8725,116.937,622.0582,1162.996,1776.8921,3697.9111,5789.6218,8073.0732
2010-03-02,17.334,17.1428,17.344,17.2646,9.385,10.255,10.667,11.153,12.005,12.4425,12.855,2.1,2.455,3.0725,3.5625,4.315,4.6075,4.975,0.225,0.365,0.485,0.67,0.8325,0.9225,1.0525,3.675,4.52,5.685,6.6,8.025,8.5975,9.2025,0.68,1.08,1.4325,1.875,2.265,2.4975,2.7625,109.8141,590.9183,1147.9588,1762.1783,3712.1889,5810.4069,8005.1201
2010-03-03,17.3881,17.2852,17.4288,17.3338,9.505,10.14,10.385,10.87,11.868,12.2975,12.703,2.315,2.455,3.0725,3.5625,4.315,4.6075,4.975,0.225,0.3625,0.4725,0.655,0.825,0.9175,1.0475,4.0525,4.52,5.685,6.6,8.025,8.5975,9.2025,0.675,1.08,1.3925,1.8325,2.2475,2.4875,2.7525,101.6636,560.2112,1125.9036,1745.8619,3677.6611,5783.1198,8070.831
2010-03-04,17.2649,17.233,17.4205,17.3881,9.56,9.84,10.273,10.935,11.91,12.2475,12.602,2.3275,2.56,3.0575,3.455,4.1125,4.425,4.805,0.245,0.35,0.4475,0.635,0.8,0.8925,1.02,4.0725,4.7125,5.66,6.4025,7.645,8.2575,8.8925,0.74,1.04,1.3225,1.78,2.1775,2.4225,2.69,114.4896,549.7675,1170.7136,1735.1838,3658.6625,5771.8855,8172.749
2010-03-05,17.2026,17.1364,17.2966,17.2649,9.29,9.725,10.148,10.725,11.81,12.1875,12.568,1.8,2.56,3.3575,3.5025,4.055,4.3775,4.7725,0.24,0.35,0.4525,0.63,0.7925,0.8875,1.0175,3.15,4.7125,6.215,6.49,7.54,8.1725,8.8275,0.74,1.04,1.3275,1.76,2.165,2.4175,2.6875,104.5553,551.5745,1164.7171,1770.3751,3724.7793,5858.4167,8188.5635
2010-03-08,17.2888,17.1823,17.3018,17.2355,8.86,9.66,9.977,10.585,11.61,11.9975,12.377,1.86,2.56,3.3575,3.5025,4.055,4.3775,4.7725,0.245,0.35,0.4475,0.6175,0.7775,0.8725,1,3.255,4.7125,6.215,6.49,7.54,8.17,8.8275,0.76,1.04,1.315,1.725,2.1225,2.3675,2.635,96.3916,547.4477,1116.9956,1736.6512,3635.8598,5769.3972,7944.3799
2010-03-09,17.1661,17.1513,17.2928,17.2887,8.945,9.68,9.997,10.488,11.603,11.9725,12.342,1.9075,2.77,3.4175,3.62,4.055,4.3775,4.7725,0.25,0.355,0.4525,0.6125,0.7725,0.8675,0.99,3.3375,5.095,6.325,6.705,7.54,8.17,8.8275,0.775,1.0525,1.3225,1.705,2.1025,2.3525,2.6075,94.1924,509.5761,1068.0254,1671.7822,3606.2866,5739.7819,8053.8447
2010-03-10,17.201,17.126,17.2398,17.1661,8.845,9.488,9.75,10.342,11.438,11.8125,12.188,2.04,2.77,3.4175,3.62,4.0575,4.38,4.7725,0.26,0.3575,0.45,0.6075,0.7675,0.8575,0.98,3.57,5.105,6.33,6.71,7.5425,8.1725,8.83,0.795,1.0675,1.32,1.6975,2.09,2.3325,2.58,114.6125,541.2901,1107.3001,1741.5921,3625.5397,5773.8093,8100.0244
2010-03-11,17.1894,17.1635,17.2638,17.201,8.865,9.538,9.84,10.342,11.398,11.7575,12.125,1.98,2.73,3.405,3.59,3.97,4.27,4.64,0.265,0.3675,0.46,0.615,0.77,0.8725,0.975,3.465,5.0275,6.3025,6.6525,7.38,7.9675,8.585,0.82,1.0875,1.35,1.7175,2.105,2.3875,2.585,125.9853,561.7457,1130.9369,1705.5243,3615.6918,5713.1003,7871.7373
2010-03-12,17.2547,17.1744,17.3364,17.1894,8.695,9.415,9.948,10.515,11.54,12.0125,12.445,1.98,2.72,3.3925,3.5375,3.885,4.1275,4.44,0.265,0.355,0.4525,0.6125,0.7625,0.8725,0.97,3.465,5.005,6.28,6.555,7.22,7.7025,8.2125,0.81,1.055,1.3275,1.71,2.0875,2.3925,2.5775,121.9409,552.8196,1088.3865,1682.263,3537.2338,5603.8268,7981.5771
2010-03-15,17.1551,17.1401,17.2975,17.2537,8.72,9.55,10.012,10.615,11.585,12.1425,12.627,1.98,2.72,3.3925,3.5375,3.885,4.1275,4.44,0.26,0.355,0.4575,0.615,0.765,0.8725,0.975,3.465,5.0075,6.28,6.555,7.22,7.7025,8.2125,0.805,1.06,1.34,1.72,2.0925,2.3975,2.585,124.4766,557.918,1094.0764,1684.3549,3528.1865,5596.86,8122.7041
2010-03-16,17.2511,17.1284,17.2694,17.1551,8.67,9.25,9.81,10.49,11.485,12.0275,12.51,1.98,2.72,3.3925,3.5025,3.885,4.0925,4.37,0.26,0.345,0.4475,0.615,0.7625,0.8625,0.975,3.465,5.005,6.28,6.49,7.22,7.6375,8.085,0.805,1.02,1.31,1.715,2.085,2.3725,2.5975,124.3734,542.834,1093.204,1682.0427,3559.2714,5616.2194,7929.8017
2010-03-17,17.1108,17.0867,17.2924,17.2538,8.55,9.185,9.597,10.04,11.09,11.6025,12.063,1.9575,2.6825,3.0575,3.4425,3.8825,4.0675,4.3125,0.26,0.34,0.4325,0.59,0.7425,0.8375,0.94,3.4275,4.9375,5.7025,6.3825,7.21,7.5875,7.9775,0.795,1.015,1.255,1.6475,2.0375,2.3025,2.5075,119.3282,533.2589,1082.7981,1708.0689,3528.3847,5599.4108,7910.456
2010-03-18,17.0416,16.9308,17.1222,17.1108,8.885,9.365,9.773,10.185,11.157,11.6875,12.163,1.98,2.6825,3.0575,3.4425,3.8825,4.0675,4.3125,0.27,0.345,0.4375,0.59,0.74,0.8375,0.9425,3.465,4.9375,5.66,6.3825,7.2225,7.5875,7.9775,0.825,1.02,1.2875,1.6475,2.02,2.2975,2.51,126.7746,564.0322,1147.6131,1720.4284,3573.0661,5591.8054,8037.0654
2010-03-19,17.0274,16.9281,17.0722,17.0416,9.28,9.96,10.217,10.43,11.37,11.885,12.35,2.04,2.805,3.1775,3.445,3.885,4.0675,4.3125,0.275,0.375,0.465,0.605,0.75,0.8475,0.955,3.57,5.1625,5.88,6.3825,7.2225,7.5875,7.9775,0.84,1.115,1.3725,1.695,2.05,2.3325,2.5475,130.6167,581.7103,1160.9484,1756.3525,3634.8723,5635.86,8052.4228
2010-03-22,16.9964,16.8953,17.1537,17.0352,10.67,10.37,10.592,10.76,11.573,12.0375,12.47,2.1,2.9275,3.3675,3.62,3.885,4.095,4.37,0.345,0.39,0.4875,0.635,0.7625,0.8625,0.9675,3.675,5.385,6.235,6.705,7.22,7.6375,8.085,1.06,1.155,1.4275,1.77,2.0825,2.3575,2.575,130.0591,602.7395,1133.9181,1725.7923,3583.1357,5570.9733,7774.1201
2010-03-23,16.8448,16.8448,17.0087,16.9914,10.135,10.115,10.36,10.665,11.433,11.9375,12.243,2.28,2.27,2.7675,3.085,3.605,3.6825,3.8175,0.325,0.375,0.4675,0.615,0.7475,0.8375,0.9325,3.99,4.175,5.125,5.715,6.705,6.87,7.06,1.005,1.12,1.3875,1.735,2.0625,2.3275,2.5275,213.7947,564.9578,1101.4913,1708.2534,3578.6313,5555.4343,7723.9423
2010-03-24,16.76,16.6691,16.8632,16.8448,11.305,10.915,11.028,11.27,12.003,12.3725,12.587,2.94,2.37,2.7975,3.115,3.605,3.755,3.96,0.355,0.395,0.4825,0.6375,0.7575,0.8475,0.9475,5.145,4.36,5.18,5.77,6.705,7.0025,7.325,1.085,1.175,1.4375,1.795,2.08,2.3475,2.5525,193.0957,548.609,1092.8973,1722.4063,3573.9848,5565.3932,7878.5322
2010-03-25,16.6764,16.6182,16.7973,16.76,11.13,10.905,11.102,11.33,11.945,12.4475,12.74,2.94,2.3675,2.5,2.75,3.67,3.925,4.2125,0.36,0.395,0.4825,0.6325,0.765,0.8575,0.96,5.145,4.36,4.625,5.0925,6.825,7.32,7.79,1.095,1.1825,1.44,1.795,2.1025,2.3625,2.5625,146.0069,560.7597,1098.9695,1719.226,3569.2109,5575.5514,7689.7607
2010-03-26,16.7646,16.6585,16.8216,16.6764,11.177,11.12,11.503,11.5,11.968,12.5075,12.83,2.94,2.37,2.5,2.75,3.67,3.925,4.2125,0.345,0.395,0.4825,0.6325,0.7625,0.8575,0.96,5.145,4.36,4.625,5.0925,6.825,7.32,7.79,1.055,1.1775,1.4425,1.795,2.095,2.3575,2.56,125.7496,552.8697,1078.9417,1715.4083,3609.2158,5614.8932,7754.9912
2010-03-29,16.7615,16.7334,16.8939,16.7717,10.452,10.9,11.238,11.302,11.862,12.4225,12.75,2.1375,2.1325,2.4275,2.77,3.53,3.805,4.1525,0.325,0.38,0.4675,0.625,0.7525,0.8475,0.9525,3.7425,3.9225,4.495,5.1325,6.56,7.1,7.685,0.995,1.145,1.4025,1.77,2.0775,2.3375,2.545,113.9433,514.8743,1029.0723,1665.1715,3534.5492,5559.2858,7704.1552
2010-03-30,16.5945,16.5801,16.8134,16.7615,9.695,10.863,11.153,11.335,12.022,12.5275,12.823,2.09,2.13,2.5275,2.77,3.53,3.7775,4.095,0.285,0.365,0.4575,0.61,0.7475,0.8425,0.9475,3.6575,3.9225,4.675,5.1375,6.56,7.045,7.575,0.875,1.09,1.3675,1.725,2.0525,2.3175,2.5275,100.085,489.9374,1047.6898,1637.8439,3456.029,5439.4421,7555.581
2010-03-31,16.7051,16.5464,16.7392,16.591,9.305,10.503,10.953,11.2,11.885,12.3825,12.677,1.9,2.025,2.5175,2.725,3.505,3.7375,4.0375,0.265,0.35,0.445,0.59,0.7375,0.8325,0.9325,3.325,3.725,4.66,5.045,6.52,6.975,7.4675,0.81,1.055,1.325,1.665,2.03,2.2875,2.495,89.5411,490.4244,1074.261,1654.0289,3497.4482,5467.8522,7604.7158
2010-04-01,16.7451,16.5836,16.777,16.7051,9.17,10.438,10.93,11.19,11.948,12.5575,12.913,1.995,1.6875,2.1525,2.65,3.4125,3.64,3.9675,0.26,0.345,0.4375,0.585,0.73,0.8275,0.935,3.49,3.105,3.9875,4.9075,6.3425,6.79,7.34,0.805,1.04,1.3125,1.66,2.0125,2.2825,2.5025,99.7195,491.7957,1046.6688,1647.8391,3469.851,5416.8327,7560.0536
2010-04-02,16.6146,16.5695,16.7452,16.7451,9.01,10.327,10.86,11.145,11.942,12.5275,12.868,1.995,1.6875,2.1525,2.65,3.4125,3.64,3.9675,0.26,0.34,0.4375,0.585,0.73,0.8275,0.935,3.4925,3.105,3.9875,4.9075,6.3425,6.79,7.34,0.805,1.03,1.3125,1.66,2.0125,2.2825,2.5025,98.2509,488.3658,1039.7769,1637.4547,3436.9111,5393.321,7542.4052
2010-04-05,16.5172,16.5156,16.6406,16.5993,9.26,10.595,10.882,11.155,11.952,12.5325,12.877,1.995,1.6875,2.1525,2.65,3.41,3.64,3.9675,0.26,0.34,0.4325,0.585,0.73,0.8275,0.935,3.49,3.1075,3.985,4.9075,6.3425,6.79,7.34,0.805,1.03,1.3025,1.66,2.0125,2.2825,2.5025,88.4469,474.9963,1013.3452,1598.6793,3393.2399,5333.862,7473.0224
2010-04-06,16.3713,16.3299,16.5321,16.5172,9.78,10.77,10.997,11.188,11.945,12.515,12.85,1.995,1.6875,2.1525,2.65,3.41,3.64,3.9675,0.265,0.345,0.4325,0.585,0.73,0.8275,0.935,3.4925,3.105,3.9875,4.9075,6.3425,6.79,7.34,0.815,1.035,1.2975,1.655,2.0125,2.2825,2.5025,94.6067,514.6685,1025.3334,1590.3812,3388.0331,5308.4303,7333.122
2010-04-07,16.4032,16.2969,16.4561,16.3713,9.608,10.79,10.865,11.205,11.972,12.55,12.965,2.2975,1.6875,2.0375,2.65,3.41,3.585,2.61,0.2675,0.345,0.4275,0.585,0.7275,0.8225,0.8525,3.4075,4.165,3.775,4.9075,6.3425,6.685,7.1275,0.815,1.045,1.29,1.6525,1.9975,2.2725,2.415,90.1368,488.7089,1004.3821,1568.0259,3364.4323,5205.0885,7279.1825
2010-04-08,16.3226,16.2982,16.4166,16.405,10.205,10.92,11.167,11.46,12.173,12.6925,13,1.9,1.645,2.0325,2.6475,3.4,3.59,3.8775,0.27,0.35,0.4425,0.595,0.735,0.8325,0.935,3.325,3.0275,3.765,4.9075,6.3225,6.6975,7.17,0.835,1.055,1.3325,1.685,2.0225,2.2925,2.51,97.7736,472.8847,1028.061,1559.6337,3283.1996,5224.1276,7306.3681
2010-04-09,16.4531,16.3083,16.4637,16.3226,10.425,10.89,11.087,11.307,12.077,12.6225,12.945,1.915,1.61,2.0325,2.645,3.4,3.59,3.8775,0.27,0.3475,0.4375,0.595,0.7325,0.8275,0.935,3.3525,2.9625,3.76,4.905,6.325,6.7,7.17,0.835,1.05,1.3175,1.6825,2.0175,2.29,2.51,104.6753,481.9595,1051.1028,1592.5904,3351.2184,5279.9948,7318.4423
2010-04-12,16.5226,16.4216,16.7034,16.4544,10.515,11.065,11.087,11.208,11.958,12.4975,12.815,1.9,1.61,2.0325,2.6475,3.4,3.59,3.8775,0.255,0.33,0.4225,0.58,0.7275,0.8275,0.9325,3.325,2.9625,3.765,4.9075,6.325,6.7,7.17,0.79,1.005,1.2775,1.6475,2.005,2.2875,2.5075,110.7548,504.9161,1050.8662,1602.5854,3404.9845,5336.8288,7530.8818
2010-04-13,16.5795,16.5035,16.6152,16.5226,10.49,11.125,11.417,11.64,12.163,12.5875,12.837,1.9,1.61,2.0325,2.65,3.4,3.59,3.8775,0.265,0.34,0.4325,0.59,0.7325,0.8275,0.9325,3.325,2.9625,3.765,4.9075,6.3225,6.7,7.17,0.825,1.04,1.3075,1.675,2.0125,2.2875,2.5075,120.79,548.6096,1068.7974,1620.2312,3447.5707,5463.2604,7601.4325
2010-04-14,16.66,16.5252,16.6919,16.5795,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121.9957,526.4778,1077.8294,1630.0319,3494.603,5491.0671,7670.1865
2010-04-15,16.5137,16.4929,16.6635,16.66,9.715,10.84,11.203,11.495,11.972,12.4625,12.748,1.7575,1.5525,1.885,2.585,3.36,3.5675,3.875,0.265,0.335,0.4225,0.58,0.72,0.8175,0.925,3.0775,2.8575,3.49,4.7925,6.245,6.655,7.17,0.815,1.015,1.2825,1.635,1.9825,2.2625,2.4875,125.8523,528.8039,1123.715,1670.5704,3511.3105,5468.4948,7642.6083
2010-04-16,16.5751,16.4322,16.6387,16.5137,10.135,10.997,11.347,11.615,12.065,12.5225,12.792,1.7575,1.54,1.9225,2.59,3.36,3.57,3.8775,0.26,0.335,0.4225,0.575,0.7225,0.8125,0.92,3.0725,2.8325,3.56,4.7975,6.245,6.655,7.17,0.805,1.015,1.2775,1.63,1.9925,2.2475,2.4675,127.4665,537.6271,1121.6942,1676.1651,3521.2626,5483.0925,7685.0029
2010-04-19,16.5095,16.4808,16.6068,16.5745,11.365,11.943,12.047,12.26,12.535,12.9075,13.123,1.7575,1.5725,1.995,2.605,3.455,3.62,NULL,0.325,0.375,0.4625,0.6225,0.7525,0.84,0.9425,3.075,2.8975,3.695,4.8275,6.4225,6.75,NULL,1,1.14,1.3975,1.7625,2.0725,2.3175,2.53,131.41,557.3684,1131.1365,1708.08,3551.8134,5535.1257,7708.5068
2010-04-20,16.419,16.3994,16.5364,16.5095,10.855,11.557,11.712,11.972,12.31,12.7475,13.007,1.755,1.5725,1.995,2.605,3.455,3.62,NULL,0.31,0.3625,0.4525,0.605,0.7375,0.8275,0.935,3.075,2.8975,3.695,4.8275,6.4225,6.75,NULL,0.95,1.095,1.3575,1.71,2.025,2.2825,2.51,130.4356,586.2221,1119.6139,1680.4531,3505.0136,5483.5221,7536.2099
2010-04-21,16.3073,16.2853,16.4372,16.419,10.79,11.503,11.563,11.915,12.26,12.7175,12.985,1.755,1.5725,1.995,2.605,3.455,3.6175,NULL,0.31,0.365,0.4475,0.605,0.7375,0.8275,0.935,3.075,2.8975,3.695,4.8275,6.4225,6.75,NULL,0.955,1.1,1.3475,1.71,2.025,2.2825,2.51,128.4304,569.557,1121.2068,1673.2342,3487.4677,5364.4479,7429.9989
2010-04-22,16.2332,16.2138,16.3712,16.3073,11.625,11.855,12.118,12.297,12.53,12.9525,13.2,1.7575,1.5375,1.885,2.4825,3.24,3.51,NULL,0.3125,0.36,0.445,0.595,0.725,0.82,0.93,3.075,2.8325,3.49,4.6,6.0275,6.545,NULL,0.965,1.0925,1.34,1.6875,1.9975,2.2625,2.4925,127.7734,561.5031,1150.9498,1677.6292,3440.2592,5344.3073,7494.0536
2010-04-23,16.3003,16.1209,16.3343,16.2332,12.33,11.95,12.177,12.358,12.515,12.9475,13.195,1.9,1.6075,1.935,2.5175,3.305,3.54,NULL,0.31,0.355,0.4425,0.5925,0.7225,0.8175,0.93,3.325,2.9625,3.585,4.665,6.1475,6.6075,NULL,0.95,1.075,1.33,1.6725,1.9875,2.2575,2.4875,129.8275,558.2956,1151.3076,1686.3551,3469.2878,5344.5163,7371.4735
2010-04-26,16.2615,16.1667,16.3203,16.2992,11.165,11.88,12.132,12.225,12.478,12.885,13.123,NULL,NULL,NULL,NULL,NULL,3.5,3.7825,0.28,0.35,0.4375,0.5825,0.7225,0.8125,0.9225,NULL,NULL,NULL,NULL,NULL,6.525,7.0025,0.8575,1.0525,1.3175,1.645,1.98,2.2475,2.4775,118.9145,517.6417,1090.2158,1629.2548,3352.0229,5223.5475,7375.4091
2010-04-27,16.3107,16.1905,16.3358,16.2615,13.245,12.915,12.905,13.045,13,13.3025,13.472,2.6125,1.75,1.9975,2.56,3.4525,3.6175,3.875,0.365,0.38,0.465,0.62,0.7475,0.8375,0.94,4.5725,3.22,3.695,4.745,6.4225,6.7475,7.17,1.115,1.14,1.395,1.75,2.04,2.2925,2.515,115.9908,500.5093,1078.5891,1636.6943,3361.5104,5188.5084,7247.3817
2010-04-28,16.3191,16.2574,16.3599,16.3107,13.635,12.74,12.837,12.99,13.1,13.3625,13.513,2.85,2.0275,2.3425,2.805,3.5625,3.73,4.0025,0.395,0.41,0.4975,0.655,0.7725,0.8575,0.9575,4.9875,3.7325,4.3375,5.1975,6.62,6.96,7.4025,1.205,1.23,1.4875,1.845,2.11,2.345,2.5575,123.3544,511.0558,1111.8953,1684.0315,3404.5629,5347.9264,7349.0888
2010-04-29,16.1521,16.1244,16.3441,16.3191,11.62,11.628,11.938,12.27,12.555,12.9225,13.135,2.09,1.8175,2.1075,2.675,3.495,3.6875,3.9775,0.3225,0.37,0.4525,0.615,0.7375,0.8325,0.9425,3.6575,3.3475,3.9,4.9525,6.5025,6.88,7.36,0.99,1.12,1.3625,1.74,2.02,2.2875,2.52,119.0972,536.4926,1121.0846,1622.493,3419.498,5311.2487,7434.747
2010-04-30,16.3667,16.1322,16.3988,16.1521,11.935,11.665,12.012,12.203,12.62,12.9875,13.205,2.6125,1.8675,2.12,2.675,3.495,3.69,3.9775,0.335,0.385,0.4675,0.625,0.745,0.8375,0.9475,4.5725,3.4375,3.93,4.9525,6.5025,6.88,7.3625,1.015,1.155,1.4075,1.765,2.04,2.3025,2.535,121.1661,543.2221,1098.683,1635.0343,3430.3349,5318.7741,7312.8329
2010-05-03,16.1804,16.1425,16.4564,16.3772,11.65,11.725,12.023,12.235,12.632,12.9925,13.2,2.6125,1.8675,2.12,2.675,3.495,3.69,3.9775,0.335,0.385,0.4675,0.625,0.7425,0.8375,0.945,4.57,3.4375,3.93,4.9525,6.5025,6.88,7.3625,1.025,1.1525,1.405,1.77,2.0375,2.2975,2.5275,117.787,575.7769,1076.1215,1618.9793,3413.5863,5350.5377,7289.4227
2010-05-04,16.2929,16.1257,16.3062,16.1804,13.7,12.95,13.017,13.073,13.188,13.4325,13.57,2.6575,2.0275,2.215,2.7775,3.615,3.8075,4.1025,0.4,0.4225,0.5075,0.6675,0.7725,0.8625,0.97,4.655,3.735,4.105,5.1475,6.7175,7.1025,7.5925,1.22,1.265,1.52,1.885,2.1,2.3525,2.5775,125.927,578.7613,1107.3007,1682.7216,3516.6083,5388.9753,7388.8173
2010-05-05,16.3202,16.2038,16.361,16.2925,17.275,14.51,14.395,14.48,14.423,14.4275,14.42,3.4175,2.59,2.8075,3.2125,4.0075,4.1425,4.39,0.545,0.51,0.6125,0.7925,0.9125,0.9725,1.065,5.985,4.7675,5.1975,5.95,7.45,7.735,8.12,1.6575,1.5175,1.8175,2.23,2.48,2.6525,2.82,125.9018,586.8922,1144.9041,1774.505,3583.4736,5518.4557,7722.3798
2010-05-06,16.4012,16.2008,16.6926,16.3202,23.86,18.415,17.478,17.015,16.612,16.44,16.32,4.18,3.1675,3.385,3.82,4.675,4.7575,4.96,0.7625,0.685,0.7775,0.9775,1.0925,1.155,1.25,7.315,5.83,6.265,7.0775,8.695,8.88,9.1725,2.295,2.025,2.29,2.7275,2.945,3.11,3.2775,137.2253,641.4339,1298.4623,1877.9341,3684.9975,5686.3757,7924.8662
2010-05-07,16.4144,16.2631,16.5959,16.4009,22.025,18.14,17.302,16.77,16.415,16.1275,15.938,4.75,3.6,3.46,3.905,4.6225,4.73,4.9575,0.7375,0.69,0.7775,0.9825,1.1125,1.1675,1.26,8.31,6.625,6.41,7.24,8.595,8.83,9.175,2.21,2.02,2.285,2.735,3.0125,3.16,3.32,135.5902,606.3547,1202.4536,1826.8622,3676.9838,5672.2976,7732.579
2010-05-10,15.9298,15.9138,16.5806,16.4186,18.063,15.95,15.677,15.495,15.192,15.13,15.08,4.2725,3.24,3.3825,3.82,4.515,4.6325,4.8675,0.57,0.6175,0.7275,0.925,1.0325,1.0975,1.195,7.48,5.9625,6.265,7.0775,8.3975,8.6475,9.005,1.7175,1.8225,2.1425,2.585,2.8025,2.98,3.155,122.6023,571.606,1079.3029,1650.7432,3402.3449,5328.5885,7247.6395
2010-05-11,15.8427,15.8196,15.9773,15.9295,16.9,15.05,14.985,14.885,14.763,14.8475,14.88,3.6125,2.76,2.9725,3.3925,4.17,4.1525,4.41,0.53,0.555,0.67,0.8575,0.975,1.035,1.13,6.3225,5.0825,5.5025,6.2875,7.7575,7.75,8.1575,1.605,1.645,1.99,2.4075,2.6575,2.8375,3.015,128.9323,589.579,1124.2399,1694.0736,3495.8407,5373.3463,7436.2528
2010-05-12,15.5977,15.5951,15.8877,15.8424,14.785,13.733,13.698,13.87,14.083,14.255,14.345,3.3975,2.5975,2.795,3.1925,3.9725,3.9575,4.2,0.44,0.495,0.5925,0.78,0.9075,0.97,1.065,5.95,4.7825,5.1775,5.915,7.39,7.38,7.77,1.325,1.475,1.7625,2.1925,2.475,2.665,2.85,132.4681,573.3283,1121.7107,1727.2417,3464.8141,5298.3815,7368.2313
2010-05-13,15.5814,15.4943,15.6585,15.5979,14.18,13.325,13.488,13.7,13.897,14.095,14.2,3.3975,2.5975,2.795,3.1925,3.9725,3.9575,4.2,0.44,0.48,0.5875,0.7725,0.8975,0.9625,1.0575,5.95,4.7825,5.1775,5.915,7.3875,7.38,7.77,1.335,1.43,1.7475,2.175,2.4575,2.6425,2.8275,122.6759,545.0967,1112.6611,1644.8743,3379.5741,5263.778,7158.6981
2010-05-14,15.5625,15.509,15.6633,15.5814,17.115,15.05,14.72,14.15,14.093,14.1625,14.19,4.0775,3.1,3.2525,3.9525,4.32,4.2775,4.515,0.565,0.605,0.675,0.835,0.9325,0.99,1.085,7.14,5.7025,6.02,7.32,8.035,7.98,8.355,1.705,1.79,1.995,2.32,2.5225,2.7,2.875,120.8847,555.9523,1103.8704,1652.3231,3419.1357,5314.0319,7276.1259
2010-05-17,15.6199,15.4667,15.8689,15.5612,18.77,15.68,15.163,14.597,14.407,14.465,14.485,4.5025,3.185,3.2875,4.0425,4.37,4.3025,4.515,0.65,0.63,0.6975,0.87,0.9575,1.015,1.11,7.885,5.86,6.0825,7.49,8.125,8.025,8.3525,1.9625,1.865,2.065,2.415,2.5925,2.77,2.9475,126.2234,604.9107,1110.5575,1699.5095,3437.4919,5419.9792,7351.1356
2010-05-18,15.5521,15.5133,15.6472,15.6201,17.8,15.69,15.233,14.86,14.577,14.5575,14.53,4.3775,3.15,3.2525,3.9975,4.34,4.2875,4.515,0.6,0.62,0.6925,0.885,0.9675,1.02,1.11,7.66,5.8,6.02,7.405,8.07,8,8.3525,1.81,1.83,2.05,2.46,2.6225,2.785,2.9525,128.9329,587.0571,1103.5154,1653.2844,3412.5688,5312.7291,7254.6981
2010-05-19,15.9347,15.4843,15.9678,15.5521,21.195,17.29,16.372,15.805,15.063,15.0125,14.97,5.185,3.93,3.8475,4.58,4.7675,4.6475,4.83,0.755,0.695,0.7825,0.975,1.0325,1.085,1.18,9.0725,7.235,7.12,8.4875,8.865,8.6725,8.9375,2.2625,2.03,2.29,2.685,2.7825,2.9425,3.11,136.4364,594.3808,1133.4878,1740.0393,3477.1049,5406.5065,7435.6259
