Fecha,"USDBRL Curncy PX_LAST","USDBRL Curncy PX_LOW","USDBRL Curncy PX_HIGH","USDBRL Curncy PX_OPEN","USDBRLV1W Curncy PX_LAST","USDBRLV1M Curncy PX_LAST","USDBRLV2M Curncy PX_LAST","USDBRLV3M Curncy PX_LAST","USDBRLV6M Curncy PX_LAST","USDBRLV9M Curncy PX_LAST","USDBRLV1Y Curncy PX_LAST","USDBRL25R1W Curncy PX_LAST","USDBRL25R1M Curncy PX_LAST","USDBRL25R2M Curncy PX_LAST","USDBRL25R3M Curncy PX_LAST","USDBRL25R6M Curncy PX_LAST","USDBRL25R9M Curncy PX_LAST","USDBRL25R1Y Curncy PX_LAST","USDBRL25B1W Curncy PX_LAST","USDBRL25B1M Curncy PX_LAST","USDBRL25B2M Curncy PX_LAST","USDBRL25B3M Curncy PX_LAST","USDBRL25B6M Curncy PX_LAST","USDBRL25B9M Curncy PX_LAST","USDBRL25B1Y Curncy PX_LAST","USDBRL10R1W Curncy PX_LAST","USDBRL10R1M Curncy PX_LAST","USDBRL10R2M Curncy PX_LAST","USDBRL10R3M Curncy PX_LAST","USDBRL10R6M Curncy PX_LAST","USDBRL10R9M Curncy PX_LAST","USDBRL10R1Y Curncy PX_LAST","USDBRL10B1W Curncy PX_LAST","USDBRL10B1M Curncy PX_LAST","USDBRL10B2M Curncy PX_LAST","USDBRL10B3M Curncy PX_LAST","USDBRL10B6M Curncy PX_LAST","USDBRL10B9M Curncy PX_LAST","USDBRL10B1Y Curncy PX_LAST","BCN1W Curncy PX_LAST","BCN1M Curncy PX_LAST","BCN2M Curncy PX_LAST","BCN3M Curncy PX_LAST","BCN6M Curncy PX_LAST","BCN9M Curncy PX_LAST","BCN12M Curncy PX_LAST"
2010-02-09,1.8473,1.8398,1.8806,1.8676,15.26,16.818,17.033,17.09,17.092,17.3625,17.743,2.4525,2.73,3.6175,3.9975,4.9825,5.13,5.22,0.66,0.6525,0.7625,0.915,1.01,1.0925,1.175,4.67,5.2275,6.79,7.485,9.2775,9.5875,9.7775,2.14,2.2275,2.4725,2.79,3.215,3.49,3.78,24.5,103.24,216.24,306.5,704.49,1105.49,1513.5
2010-02-10,1.8562,1.8375,1.8638,1.8469,14.26,16.555,16.805,16.835,17.005,17.295,17.66,2.3425,2.6775,3.475,3.865,4.8925,5.0475,5.1725,0.665,0.65,0.765,0.89,1,1.095,1.19,4.395,5.0325,6.47,7.1725,9.055,9.41,9.65,2.085,2.15,2.445,2.745,3.19,3.49,3.78,23.5,101.75,209.25,319.5,716.51,1042.5,1464.5
2010-02-11,1.8433,1.8407,1.8629,1.8525,14.285,16.372,16.632,16.813,16.943,17.2525,17.603,2.37,2.73,3.54,3.8875,4.9125,5.055,5.175,0.68,0.6625,0.7825,0.895,1.0075,1.105,1.205,4.4425,5.1225,6.61,7.215,9.0925,9.42,9.645,2.12,2.1775,2.4825,2.7675,3.2075,3.5075,3.8075,26.5,120.75,212.25,361.5,750.5,1127.5,1584.5
2010-02-12,1.8544,1.8482,1.8732,1.8505,14.04,16.167,16.577,16.765,16.947,17.29,17.688,2.3925,2.695,3.51,3.9175,4.905,5.075,5.18,0.68,0.6375,0.7525,0.91,0.9775,1.0675,1.16,4.6525,5.21,6.6225,7.33,9.0325,9.395,9.61,2.2,2.2975,2.6075,2.885,3.31,3.58,3.8475,26.25,103.24,212.74,401,752.5,1177,1593
2010-02-17,1.8304,1.8256,1.8587,1.855,16.095,16.417,16.553,16.67,16.838,17.065,17.472,2.32,2.785,3.56,3.96,4.945,5.09,5.1925,0.645,0.6575,0.7725,0.865,1.0075,1.0925,1.18,4.235,5.2325,6.69,7.485,9.385,9.73,9.9325,1.985,2.0325,2.3175,2.625,3.0875,3.3775,3.66,26,103.75,219.75,339.75,705.5,1084.5,1517.5
2010-02-18,1.8088,1.8085,1.8414,1.8339,15.9,16.292,16.382,16.605,16.853,17.205,17.635,2.1975,2.45,3.275,3.8075,4.8675,5.075,5.165,0.675,0.6425,0.7525,0.895,0.9875,1.08,1.1675,3.81,4.655,6.105,7.115,8.9875,9.43,9.61,2.1775,2.2375,2.5025,2.795,3.24,3.5,3.77,25.25,107,214.5,360,731.25,1136.5,1553.75
2010-02-19,1.8027,1.796,1.8256,1.8134,16.17,16.507,16.557,16.65,16.877,17.2,17.522,1.975,2.335,3.1375,3.7325,4.86,5.085,5.135,0.625,0.6275,0.7425,0.8525,0.9775,1.0575,1.1325,3.485,4.29,5.785,6.905,9.045,9.535,9.6475,1.96,1.9975,2.2925,2.595,3.0375,3.2825,3.535,25.25,107,210.5,316.62,700.24,1082.5,1496.99
2010-02-22,1.8113,1.7927,1.8124,1.805,16.2,16.548,16.702,16.78,17.03,17.3125,17.728,2.09,2.46,3.0325,3.7275,4.9,5.155,5.16,0.64,0.6525,0.77,0.8575,0.995,1.08,1.1425,3.87,4.58,5.705,7.015,9.2625,9.72,9.8425,1.975,2.0325,2.3025,2.6,3.0725,3.3025,3.5475,26,103.75,211,305.75,694.49,1073.75,1496.75
2010-02-23,1.8269,1.8111,1.8308,1.8111,15.845,16.405,16.59,16.755,16.935,17.25,17.67,2.52,2.6625,3.195,3.7775,4.9,5.3825,5.1875,0.7175,0.69,0.795,0.855,1.01,1.155,1.145,5.065,5.1825,6.6075,7.7075,9.7725,10.145,10.3475,2.415,2.285,2.765,2.975,3.385,3.605,3.81,26.5,109.99,202,317,702.5,1107,1533.25
2010-02-24,1.8246,1.8165,1.8336,1.8255,15.67,16.142,16.403,16.557,16.795,17.14,17.552,2.31,2.705,3.125,3.7075,4.86,5.145,5.14,0.675,0.6775,0.7675,0.855,0.9925,1.0925,1.14,4.3925,5.14,6.0575,7.15,9.2775,9.6475,9.8575,2.16,2.1975,2.5225,2.775,3.2075,3.4375,3.6675,25.56,123,181,304,691.5,1084,1516
2010-02-25,1.8238,1.8175,1.841,1.8245,15.725,16.217,16.388,16.612,16.912,17.26,17.693,2.415,2.78,3.11,3.7025,4.8125,5,5.1275,0.6775,0.6525,0.7375,0.885,0.96,1.04,1.1175,4.45,5.225,5.805,6.93,8.9225,9.3275,9.585,2.04,2.22,2.4575,2.75,3.155,3.3875,3.615,27.5,128.75,265.51,336.5,772,1103.75,1573.62
2010-02-26,1.8076,1.7989,1.8295,1.8254,15.605,16.007,16.182,16.34,16.72,17.1525,17.575,2.41,2.77,3.0975,3.6925,4.805,5.005,5.1125,0.655,0.6625,0.7425,0.855,0.9775,1.0575,1.1325,4.375,5.1475,5.765,6.89,8.9725,9.38,9.6175,2.01,2.1225,2.3525,2.6525,3.0925,3.34,3.5775,24.5,121.99,210,332.5,717.5,1107.5,1525
2010-03-01,1.7978,1.7941,1.8141,1.8069,14.955,16.11,16.13,16.19,16.525,16.9,17.37,2.7675,3.0725,3.305,3.8875,4.985,5.5125,5.2325,0.72,0.805,0.85,0.92,1.075,1.19,1.14,5.485,6.5075,7.18,8.1925,9.9975,10.32,10.5225,2.44,2.975,3.18,3.36,3.77,3.94,4.085,23.5,113,213,342,732.99,1101,1524
2010-03-02,1.7928,1.7809,1.7993,1.7993,14.56,15.577,15.738,15.81,16.362,16.755,17.292,2.45,2.84,3.06,3.7225,4.82,5.115,5.1375,0.635,0.6725,0.7475,0.845,0.9875,1.085,1.1425,4.5475,5.3775,5.87,7.1075,9.18,9.585,9.8725,1.9,2.0925,2.3375,2.655,3.1025,3.325,3.5825,23,105.75,209.75,278.75,677,1030,1453.62
2010-03-03,1.7915,1.7743,1.7942,1.7925,13.86,14.692,14.94,15.23,16.12,16.62,17.16,2.615,2.93,3.2625,3.8675,4.9,5.4275,5.215,0.735,0.7375,0.795,0.865,1.005,1.145,1.135,5.6575,6.0775,6.8525,7.935,9.8275,10.205,10.4425,2.345,2.4825,2.82,3,3.47,3.65,3.87,22.5,97.75,183.75,331,653.25,1033.25,1490.37
2010-03-04,1.7884,1.7826,1.795,1.7906,13.715,14.403,14.785,15.045,15.935,16.475,17.07,2.575,2.975,3.0825,3.6625,4.7475,4.9475,5.0725,0.555,0.6625,0.67,0.755,0.88,0.955,1.035,4.5925,5.5225,5.69,6.805,8.7825,9.195,9.45,1.565,1.9425,1.925,2.215,2.92,3.145,3.385,24.5,122.38,229.75,364,762,1149.25,1575.75
2010-03-05,1.7782,1.7763,1.7902,1.7891,13.025,13.71,14.342,14.6,15.813,16.4275,16.967,2.4125,2.7425,3.09,3.625,4.74,4.93,5.0375,0.39,0.515,0.6175,0.71,0.8225,0.89,0.9625,4.79,5.3125,5.7575,6.7475,8.865,9.31,9.52,1.47,1.625,1.9375,2.21,2.7525,2.965,3.15,23.5,118,223,342,732,1114,1534
2010-03-08,1.7885,1.771,1.7913,1.7779,12.985,13.92,14.262,14.535,15.71,16.4125,16.895,2.3575,2.9175,3.11,3.6375,4.7475,4.9175,5.045,0.45,0.595,0.6575,0.725,0.8475,0.91,0.9875,4.7525,5.6525,5.8425,6.8575,8.825,9.2225,9.465,1.555,1.85,2.1125,2.34,2.8525,3.065,3.28,21.5,104.25,206.75,334.5,724.74,1124.74,1534.25
2010-03-09,1.7757,1.7755,1.8011,1.7878,13.475,13.895,14.238,14.567,15.648,16.315,16.833,2.64,3.145,3.215,3.61,4.7725,4.96,5.0925,0.605,0.625,0.7125,0.865,1.0025,1.0025,1.0925,4.785,5.8525,6.0475,6.7975,8.785,9.1875,9.455,1.635,2.15,2.4025,2.61,3.0825,3.2725,3.5525,22.5,109.75,219.25,339.75,755,1130.25,1568.75
2010-03-10,1.7688,1.7656,1.7815,1.7757,12.85,13.635,14.055,14.45,15.435,16.17,16.645,2.3425,2.76,3.145,3.6675,4.63,4.7225,4.91,0.3975,0.515,0.59,0.65,0.76,0.83,0.915,4.65,5.105,5.7325,6.8725,8.71,9.1075,9.33,1.52,1.56,1.975,2.23,2.685,2.925,3.14,22.5,101,244.75,365.75,772.25,1172.25,1589.25
2010-03-11,1.7639,1.7636,1.7756,1.7752,12.89,13.325,13.93,14.34,15.355,16.11,16.635,2.3375,2.76,3.155,3.645,4.655,4.8275,4.935,0.415,0.5,0.64,0.7,0.82,0.87,0.93,4.6175,5.31,5.8525,6.895,8.7525,9.1675,9.375,1.43,1.7375,2.085,2.315,2.82,3.04,3.24,25.5,114.25,264.25,359.75,772.75,1156.5,1589.25
2010-03-12,1.7624,1.7511,1.769,1.7661,12.8075,13.16,13.46,14.05,15.095,15.635,16.36,2.2675,2.845,3.19,3.675,4.62,4.79,4.9,0.335,0.48,0.555,0.675,0.785,0.775,0.835,4.5975,5.44,5.94,6.9525,8.6875,9.08,9.28,1.48,1.845,2.13,2.295,2.825,3.06,3.23,24.5,110,225,345,740,1146.5,1557
2010-03-15,1.7644,1.7603,1.7688,1.7641,12.52,12.903,13.438,13.722,14.767,15.655,16.13,2.305,2.825,3.1825,3.66,4.5725,4.745,4.8625,0.425,0.5375,0.6025,0.665,0.7825,0.835,0.9075,4.5525,5.245,5.8525,6.8325,8.61,9.0025,9.2375,1.52,1.6175,1.9825,2.12,2.6875,2.925,3.14,23.5,109.5,210,334.25,742.13,1149,1561.26
2010-03-16,1.7674,1.7599,1.7699,1.7654,12.47,12.635,13.23,13.55,14.585,15.435,15.885,2.3025,2.67,3.2,3.63,4.55,4.72,4.82,0.4,0.56,0.62,0.67,0.805,0.85,0.905,4.6125,5.415,5.88,6.9475,8.59,9.005,9.21,1.495,1.8,2.055,2.19,2.805,3.025,3.19,22.5,99.25,207.25,334.25,734.25,1127.25,1553.24
2010-03-17,1.767,1.7592,1.7686,1.7637,11.89,12.305,12.82,13.325,14.115,15.035,15.435,2.4075,2.78,3.16,3.58,4.3725,4.5225,4.61,0.39,0.515,0.565,0.63,0.725,0.785,0.85,4.7575,5.23,5.82,6.925,8.4025,8.84,9.0575,1.4675,1.56,1.88,2.125,2.53,2.795,2.985,21.4,98.51,209.5,332,722.5,1123.25,1547
2010-03-18,1.7917,1.7668,1.7924,1.7668,12.855,12.583,13.227,13.53,14.217,15.035,15.46,2.79,3.115,3.3725,3.7475,4.4575,4.6275,4.725,0.525,0.5775,0.7325,0.785,0.7925,0.89,0.97,5.0375,5.885,6.31,7.105,8.2775,8.6975,8.8975,1.545,2.0425,2.2525,2.245,2.8125,3.05,3.255,22.35,100.5,201.75,315,710.5,1096.5,1530
2010-03-19,1.8017,1.7853,1.8026,1.7883,13.46,13.538,13.835,13.97,14.54,15.1525,15.622,2.655,3.195,3.405,3.7775,4.4375,4.6025,4.735,0.525,0.5875,0.74,0.72,0.855,1,1.0075,4.775,5.725,6.1625,6.9125,8.17,8.5475,8.76,1.55,2.0825,2.275,1.99,2.8825,3.1,3.31,22.58,101,215.25,333.25,729.5,1136.5,1548.25
2010-03-22,1.7897,1.7895,1.8133,1.8013,13.735,13.79,14.105,14.265,14.715,15.26,15.665,2.48,3.115,3.335,3.6975,4.415,4.545,4.63,0.4,0.52,0.56,0.62,0.715,0.78,0.86,4.7725,5.545,5.9775,6.95,8.435,8.795,9.0125,1.5,1.84,2.09,2.04,2.715,2.95,3.155,21,104.5,211.5,335.49,728.75,1136.25,1542.74
2010-03-23,1.7761,1.7752,1.7958,1.7935,13.48,13.66,14.055,14.24,14.65,15.205,15.62,2.345,2.955,3.305,3.6825,4.45,4.56,4.66,0.38,0.5,0.61,0.67,0.695,0.765,0.835,4.545,5.47,6.01,7.0325,8.465,8.82,9.0225,1.39,1.775,2.055,2.215,2.635,2.9,3.085,21,99.5,212.5,338.75,724.75,1120,1546
2010-03-24,1.8012,1.7769,1.8024,1.7771,13.975,13.92,14.105,14.32,14.795,15.365,15.78,2.315,2.955,3.28,3.6325,4.42,4.5375,4.6275,0.33,0.515,0.555,0.615,0.695,0.755,0.815,4.59,5.46,5.8825,6.97,8.485,8.86,9.06,1.415,1.615,1.96,2.165,2.575,2.835,3.005,29.68,93.75,213,337.75,726.74,1131.75,1574.75
2010-03-25,1.8191,1.7913,1.8198,1.8012,14.45,14.115,14.298,14.45,14.89,15.3975,15.733,2.4275,3.1,3.3825,3.7,4.4275,4.565,4.6875,0.495,0.525,0.58,0.645,0.8175,0.8125,0.8925,4.705,5.59,6.0675,6.8925,8.3375,8.695,8.915,1.45,1.545,2.21,2.0425,2.7875,3.0275,3.2275,23.71,104.99,220.99,342,748,1069.99,1603
2010-03-26,1.819,1.8088,1.8304,1.8193,14.2725,14.267,14.398,14.525,14.882,15.4425,15.823,2.4175,3.0625,3.255,3.5725,4.36,4.475,4.5725,0.3675,0.5575,0.59,0.645,0.7275,0.79,0.8625,4.7325,5.4475,5.86,6.8275,8.3525,8.6975,8.895,1.51,1.7525,2.0725,2.3325,2.7075,2.9525,3.155,24.84,118.5,228,351.5,782.5,1185,1681.5
2010-03-29,1.7945,1.7938,1.8184,1.8184,13.8,14.077,14.235,14.395,14.717,15.17,15.805,2.5475,3,3.3,3.565,4.2525,4.3575,4.4825,0.5225,0.5925,0.7475,0.71,0.9075,0.985,1.09,4.5625,5.5225,6.1475,6.6975,7.785,8.3075,8.5075,1.5275,1.5925,2.2625,2.475,2.7875,2.8975,3.3775,23.8,103,215,342,749,1265.5,1601
2010-03-30,1.7899,1.7888,1.7999,1.7997,13.86,14.09,14.2,14.31,14.68,15.275,15.595,2.37,2.945,3.23,3.525,4.1575,4.235,4.335,0.385,0.535,0.565,0.615,0.705,0.77,0.84,4.6,5.2975,5.8,6.835,8.22,8.575,8.8075,1.45,1.625,1.915,2.155,2.53,2.78,3,21.88,130,210.75,343.25,744.25,1149,1586.75
2010-03-31,1.7813,1.7756,1.7929,1.7929,13.725,13.855,14.16,14.295,14.63,15.13,15.55,2.55,2.905,3.23,3.5125,4.2175,4.295,4.395,0.46,0.57,0.595,0.65,0.74,0.815,0.895,4.78,5.23,5.8325,6.6775,8.1125,8.475,8.7125,1.55,1.655,1.89,2.135,2.505,2.745,2.99,25.67,122.25,284,360.26,754.76,1217.25,1595.25
2010-04-01,1.7646,1.7641,1.7814,1.7814,13.5775,13.802,14.068,14.233,14.655,15.1125,15.535,2.48,2.755,3.18,3.58,4.4575,4.32,4.3875,0.4725,0.6825,0.7225,0.765,0.8675,0.93,0.9775,4.665,5.2575,5.98,6.7075,7.76,8.025,8.67,1.5625,2.3325,2.5125,2.71,3.0025,3.22,3.1325,25.67,116,229.5,351.5,753.5,1185.5,1578.5
2010-04-05,1.7618,1.753,1.7686,1.7686,13.75,13.84,14.15,14.275,14.65,15.165,15.585,2.3725,2.785,3.195,3.56,4.1725,4.2775,4.4,0.415,0.5525,0.59,0.645,0.72,0.785,0.855,4.7925,5.355,5.87,6.9125,8.26,8.835,8.93,1.42,1.7275,2.01,2.275,2.62,2.87,2.99,25.9,99,217.49,353.5,729.49,1142,1557
2010-04-06,1.7531,1.7508,1.7707,1.762,13.725,13.945,14.18,14.28,14.635,15.06,15.485,2.4825,2.925,3.245,3.6175,4.1875,4.2825,4.4,0.45,0.545,0.585,0.635,0.72,0.79,0.86,4.68,5.57,5.9375,6.85,8.165,8.705,8.9225,1.55,1.8475,2.09,2.07,2.655,2.875,3.14,23.41,106.5,214,341,735.99,1151.5,1547.99
2010-04-07,1.7813,1.7535,1.7815,1.7552,14.275,14.135,14.28,14.44,14.74,15.18,15.53,2.5975,3.035,3.315,3.71,4.235,4.33,4.455,0.47,0.62,0.655,0.7,0.79,0.855,0.865,4.855,5.775,6.07,7.16,8.3675,8.5175,9.1075,1.545,1.945,2.175,2.26,2.58,2.945,3.19,23.26,105.51,219.76,349.75,750.25,1141.75,1571.75
2010-04-08,1.7809,1.7713,1.7898,1.781,14.345,14.237,14.528,14.61,14.79,15.205,15.565,2.84,2.995,3.27,3.605,4.2275,4.335,4.4725,0.56,0.5975,0.6525,0.7,0.8075,0.8825,0.96,5.0775,5.74,6.245,6.695,8.035,8.6225,8.83,1.575,1.9725,2.1925,2.025,2.6825,2.9025,3.195,25.5,115.5,238.5,355.51,757.5,1089,1574.5
2010-04-09,1.764,1.7634,1.7799,1.7794,14.49,14.128,14.43,14.62,14.813,15.2225,15.592,2.8025,3.1825,3.395,3.715,4.3175,4.4125,4.5225,0.545,0.6775,0.7375,0.78,0.8825,0.95,1.0225,5.025,5.8075,6.235,7.0525,8.19,8.7175,8.9,1.5625,2.0475,2.2825,2.305,2.5975,2.9725,3.2675,25.67,114,227.49,356,755,1164,1595
2010-04-12,1.7532,1.7532,1.7701,1.7645,13.8,13.93,14.21,14.33,14.635,14.965,15.385,2.675,2.9775,3.26,3.63,4.255,4.34,4.4475,0.525,0.61,0.665,0.715,0.82,0.89,0.96,4.8325,5.3575,5.9625,6.785,7.995,8.195,8.4075,1.495,1.74,1.925,2.15,2.46,2.745,3.035,29.33,110.51,234,361,757.5,1170,1600.75
2010-04-13,1.7495,1.749,1.7685,1.7567,12.72,13.725,14.085,14.275,14.575,14.87,15.24,2.8075,3.3925,3.61,3.9275,4.4825,4.5825,4.71,0.53,0.55,0.605,0.825,0.92,0.825,0.89,5.15,6.0625,6.49,7.5475,8.58,8.4125,8.58,1.56,2.455,1.775,2.485,2.715,3.275,3.53,23.84,105.75,228.75,353,753.87,1230.76,1611.75
2010-04-14,1.7455,1.7415,1.7506,1.7492,12.355,13.425,13.74,13.945,14.345,14.775,15.135,2.69,2.915,3.17,3.5675,4.04,4.23,4.38,0.515,0.7,0.745,0.79,0.88,0.905,0.975,4.9725,5.9275,6.38,7.025,7.945,9.16,9.3425,1.48,2.275,2.47,2.49,2.76,3.165,3.405,22.81,118.5,237.25,367.75,772,1188.75,1644.25
2010-04-15,1.7488,1.732,1.7587,1.7466,11.985,13.15,13.615,13.725,14.15,14.52,14.855,2.4675,2.735,3.0675,3.515,3.8675,4,4.095,0.38,0.56,0.605,0.66,0.735,0.79,0.84,4.7675,5.0475,5.6175,6.54,7.915,8.08,8.2475,1.44,1.925,2.185,2.39,2.635,2.93,3.12,24.02,104,224.5,347.75,755.75,1194.25,1637.25
2010-04-16,1.7582,1.7443,1.767,1.7498,12.47,13.188,13.583,13.835,14.158,14.525,14.802,2.6,3.0725,3.35,3.66,4.1525,4.2575,4.345,0.485,0.6275,0.6775,0.7375,0.8175,0.885,0.95,4.7825,5.7525,6.2725,6.97,8.05,8.585,8.745,1.495,2.0175,2.245,2.44,2.5775,2.955,3.205,23.5,101.5,219.5,343.5,758.5,1219.5,1642.5
2010-04-19,1.754,1.7523,1.7688,1.7611,12.605,13.44,13.675,13.87,14.165,14.505,14.82,2.4775,2.895,3.165,3.47,3.86,4.03,4.105,0.375,0.5,0.525,0.585,0.65,0.72,0.765,4.81,5.3,5.74,6.6775,7.9325,8.2975,8.5575,1.4675,1.555,1.82,2.075,2.435,2.68,2.89,23.67,109.5,223.5,354.5,773.5,1223.5,1653.5
2010-04-20,1.7509,1.7456,1.7555,1.7555,12.4125,13.198,13.512,13.76,14.12,14.47,14.765,2.625,2.9625,3.1875,3.47,3.87,4.0125,4.13,0.4675,0.5525,0.595,0.655,0.7425,0.815,0.8775,4.83,5.3725,5.7825,6.5,7.475,7.7975,8.0875,1.4875,1.6275,1.8475,2.07,2.425,2.655,2.9125,23.48,102.01,221.01,361.26,770.88,1214.01,1651.13
2010-04-22,1.7638,1.7548,1.7716,1.756,12.49,13.183,13.552,13.765,14.097,14.4375,14.717,2.75,3.005,3.235,3.51,3.8925,4.0175,4.155,0.515,0.5775,0.6225,0.685,0.7725,0.8475,0.9175,4.96,5.42,5.8675,6.5275,7.36,7.675,7.9725,1.53,1.6525,1.8725,2.08,2.4225,2.6525,2.9275,26.32,139,245.25,363.25,780.75,1234,1684.25
2010-04-23,1.7565,1.7545,1.7673,1.7648,12.54,12.955,13.42,13.645,14.08,14.415,14.72,2.72,3.2375,3.375,3.6,4.1875,4.325,4.4875,0.535,0.53,0.58,0.82,0.9,0.8,0.865,5.085,6.19,6.4475,6.985,8.02,7.9425,8.02,1.675,2.52,2.69,2.55,2.745,2.4,3.52,27.5,116.5,237.5,362.5,790.5,1244,1696.5
2010-04-26,1.7465,1.7423,1.7558,1.7556,11.7625,12.827,13.295,13.53,14,14.3075,14.618,2.82,2.94,3.09,3.44,3.6425,3.7625,3.96,0.5875,0.5875,0.7625,0.7,0.785,0.855,0.935,5.0575,5.3575,5.7075,6.1725,6.8325,7.13,7.3125,1.6525,2.3175,2.4925,2.68,2.405,2.58,3.4325,27.63,124,237.25,367.99,794.5,1254.5,1718
2010-04-27,1.7713,1.745,1.7731,1.745,13.51,13.663,13.73,13.825,14.23,14.495,14.775,2.7925,2.91,3.0675,3.2675,3.61,3.7875,3.89,0.46,0.56,0.595,0.65,0.725,0.79,0.85,5.2675,5.04,5.4225,6.23,7.27,7.665,7.8925,1.545,1.7175,1.95,2.17,2.505,2.735,2.975,26.65,116,236.5,369.5,802.25,1274.75,1729.25
2010-04-28,1.7485,1.7463,1.7704,1.7704,13.985,13.987,13.977,14.03,14.315,14.5875,14.872,3.175,3.2675,3.3375,3.515,3.7775,3.9175,4.045,0.55,0.6075,0.6425,0.705,0.7825,0.8575,0.9325,5.7875,5.8275,6.0075,6.56,7.2,7.54,7.805,1.595,1.7175,1.9125,2.125,2.4625,2.6825,2.9625,26.5,114.25,239,371,794,1222.5,1691.99
2010-04-29,1.7277,1.7234,1.7526,1.7526,13.29,13.485,13.727,13.86,14.155,14.47,14.847,3.205,3.4125,3.54,3.69,3.965,4.0925,4.2475,0.575,0.6175,0.6625,0.715,0.7975,0.87,0.935,5.8,6.155,6.4025,6.835,7.4375,7.72,7.99,1.57,1.7425,1.9475,2.08,2.3875,2.6,2.905,25.5,125,244.5,365.75,785.75,1259,1690.25
2010-04-30,1.7394,1.7206,1.7405,1.7294,12.74,13.14,13.525,13.675,14.085,14.45,14.78,2.9275,3.34,3.49,3.825,4.085,4.225,4.12,0.535,0.54,0.58,0.645,0.72,0.87,0.86,5.6975,6.135,6.4675,7.1225,7.9125,8.435,8.3525,1.52,2.125,2.36,2.02,2.34,2.79,3.255,24.67,112.5,242.51,370.76,792.76,1265,1703.01
2010-05-03,1.727,1.7263,1.7384,1.7366,12.77,13.167,13.542,13.692,14.068,14.445,14.77,3.1,2.895,3.08,3.25,3.5275,3.6325,3.75,0.535,0.5925,0.6525,0.71,0.805,0.8775,0.95,5.69,5.115,5.4825,6.0375,6.5875,6.91,7.08,1.515,1.8675,2.07,2.14,2.47,2.65,2.95,23.52,114,237.01,373.25,798.51,1274.5,1716.5
2010-05-04,1.7648,1.7302,1.765,1.7302,14.03,14.085,14.225,14.225,14.455,14.71,15.025,3.1825,3.65,3.85,3.9725,4.21,4.345,4.43,0.5,0.67,0.705,0.755,0.82,0.88,0.94,5.9025,6.64,6.87,7.6225,8.355,8.625,8.8375,1.55,2.08,2.3,2.31,2.6,2.775,2.98,23,120,229.5,372.75,801.51,1288.5,1739.5
2010-05-05,1.7951,1.7635,1.7991,1.7635,16.405,15.775,15.28,15.245,15.21,15.275,15.45,3.7825,4.385,4.33,4.39,4.425,4.425,4.55,0.43,0.64,0.67,0.71,0.78,0.845,0.91,7.13,7.1825,7.325,8.01,8.495,8.745,8.9175,1.47,1.905,2.1,2.19,2.57,2.75,2.94,23.5,104,232.5,374.01,796.76,1262.76,1745.51
2010-05-06,1.8551,1.7931,1.8959,1.7943,22.37,18.853,17.498,16.86,16.318,16.32,16.423,4.71,4.815,4.79,4.7675,4.7875,4.71,4.8025,0.615,0.6175,0.6625,0.71,0.7875,0.8525,0.9225,8.095,8.0175,8.12,8.5575,9.11,9.275,9.37,1.475,1.5975,1.8125,2.0625,2.4925,2.6825,2.905,28,147.25,260.25,407.25,835,1281.75,1766
2010-05-07,1.838,1.8191,1.8746,1.8547,23.93,20.283,18.412,17.597,17.14,17.1675,17.045,4.6925,5.105,5.11,5.0425,5.0175,4.63,5.03,0.245,0.5475,0.5775,0.6075,0.695,0.7775,0.84,7.73,7.8025,7.9875,8.42,9.0225,9.225,9.3425,1.36,1.5025,1.7225,1.9325,2.335,2.6275,2.815,28.45,137,245.5,383.5,818.5,1285.5,1702.5
2010-05-10,1.771,1.7669,1.8381,1.8381,18.245,17.54,16.817,16.28,16.128,16.25,16.372,4.885,4.92,4.995,4.98,4.9375,4.7375,4.9025,0.595,0.6625,0.7075,0.745,0.84,0.915,0.995,8.08,8.33,8.575,8.8475,9.0375,9.0825,9.135,1.59,1.6725,1.91,2.1325,2.4925,2.69,2.9375,25.88,128.25,263.24,394,823.25,1280.25,1697.24
2010-05-11,1.7904,1.7729,1.792,1.7745,17.755,17.092,16.448,16.035,15.92,15.9625,15.93,5.2,5.1125,5.1225,5.115,5.055,4.5875,5.0825,0.51,0.6275,0.6625,0.7,0.76,0.815,0.885,7.4325,7.5275,7.89,8.435,9.0275,9.1825,9.3,1.56,1.8375,2.0975,2.235,2.52,2.6725,2.875,25.5,123,245,383,811.5,1247.5,1703.5
2010-05-12,1.7741,1.7676,1.7867,1.7867,16.51,16.28,15.725,15.5,15.515,15.585,15.645,5.285,5.2475,5.1575,5.0825,4.9925,4.785,5.01,0.64,0.765,0.795,0.825,0.905,0.965,1.04,8.6175,9.0275,8.9975,8.8775,9.245,9.3075,9.3775,1.62,2.07,2.31,2.555,2.7,2.83,3.04,24,108.5,240.5,382.5,796.5,1237.5,1690.5
2010-05-13,1.7756,1.766,1.7805,1.7721,15.93,15.645,15.39,15.19,15.2,15.255,15.425,4.8375,5.23,5.1475,5.075,5.04,4.795,5.065,0.475,0.775,0.795,0.82,0.905,0.96,1.025,8.6125,8.545,8.5425,8.7825,9.325,9.4125,9.4775,1.58,2.075,2.34,2.59,2.695,2.825,3.025,26.5,126,251.49,388.75,807.75,1285.75,1710
