Fecha,"EURUSD Curncy PX_LAST","EURUSD Curncy PX_LOW","EURUSD Curncy PX_HIGH","EURUSD Curncy PX_OPEN","EURUSDV1W Curncy PX_LAST","EURUSDV1M Curncy PX_LAST","EURUSDV2M Curncy PX_LAST","EURUSDV3M Curncy PX_LAST","EURUSDV6M Curncy PX_LAST","EURUSDV9M Curncy PX_LAST","EURUSDV1Y Curncy PX_LAST","EURUSD25R1W Curncy PX_LAST","EURUSD25R1M Curncy PX_LAST","EURUSD25R2M Curncy PX_LAST","EURUSD25R3M Curncy PX_LAST","EURUSD25R6M Curncy PX_LAST","EURUSD25R9M Curncy PX_LAST","EURUSD25R1Y Curncy PX_LAST","EURUSD25B1W Curncy PX_LAST","EURUSD25B1M Curncy PX_LAST","EURUSD25B2M Curncy PX_LAST","EURUSD25B3M Curncy PX_LAST","EURUSD25B6M Curncy PX_LAST","EURUSD25B9M Curncy PX_LAST","EURUSD25B1Y Curncy PX_LAST","EURUSD10R1W Curncy PX_LAST","EURUSD10R1M Curncy PX_LAST","EURUSD10R2M Curncy PX_LAST","EURUSD10R3M Curncy PX_LAST","EURUSD10R6M Curncy PX_LAST","EURUSD10R9M Curncy PX_LAST","EURUSD10R1Y Curncy PX_LAST","EURUSD10B1W Curncy PX_LAST","EURUSD10B1M Curncy PX_LAST","EURUSD10B2M Curncy PX_LAST","EURUSD10B3M Curncy PX_LAST","EURUSD10B6M Curncy PX_LAST","EURUSD10B9M Curncy PX_LAST","EURUSD10B1Y Curncy PX_LAST","EUR1W Curncy PX_LAST","EUR1M Curncy PX_LAST","EUR2M Curncy PX_LAST","EUR3M Curncy PX_LAST","EUR6M Curncy PX_LAST","EUR9M Curncy PX_LAST","EUR12M Curncy PX_LAST"
2011-04-11,1.4436,1.4421,1.4484,1.4445,8.99,9.455,10.2325,10.58,11.5,12,12.33,-0.485,-0.9375,-1.245,-1.5225,-1.6925,-1.7725,-1.8425,0.215,0.2425,0.26,0.3075,0.4025,0.4475,0.4775,-0.91,-1.7125,-2.27,-2.7,-3.19,-3.375,-3.4975,0.62,0.66,0.8225,0.995,1.39,1.51,1.595,-2.68,-9.85,-19.88,-31.52,-74.04,-123.88,-173.05
2011-04-12,1.4477,1.4377,1.452,1.4436,9.5275,9.5375,10.3275,10.64,11.525,12.005,12.325,-0.5025,-0.985,-1.295,-1.4875,-1.7175,-1.7925,-1.8675,0.1925,0.2175,0.2675,0.3175,0.4075,0.4525,0.4775,-0.9825,-1.8125,-2.3875,-2.75,-3.25,-3.425,-3.54,0.5975,0.6675,0.835,1.01,1.385,1.495,1.58,-2.66,-10.51,-19.56,-31.25,-73.22,-123.65,-173.14
2011-04-13,1.4443,1.4414,1.452,1.4477,9.485,9.605,10.1825,10.645,11.505,12.005,12.32,-0.655,-0.965,-1.25,-1.4775,-1.6975,-1.7775,-1.8375,0.2,0.22,0.2725,0.3175,0.4075,0.4375,0.4775,-1.17,-1.76,-2.2975,-2.73,-3.21,-3.36,-3.485,0.56,0.67,0.8375,1.005,1.35,1.455,1.575,-4.24,-10.62,-20.55,-32.45,-76.15,-125.55,-175.7
2011-04-14,1.4488,1.4365,1.4515,1.4443,9.855,9.545,10.3,10.705,11.52,12.03,12.335,-0.635,-1.02,-1.285,-1.4925,-1.7475,-1.8325,-1.9075,0.195,0.22,0.2725,0.3175,0.4075,0.4475,0.4775,-1.14,-1.875,-2.3725,-2.775,-3.29,-3.475,-3.61,0.545,0.665,0.8325,1.01,1.35,1.46,1.565,-2.99,-10.3,-21.47,-32.67,-75.29,-124.33,-173.56
2011-04-15,1.443,1.4391,1.4504,1.4488,9.195,9.5,10.2575,10.67,11.51,11.995,12.305,-0.635,-1.005,-1.2675,-1.4775,-1.7475,-1.8375,-1.9075,0.205,0.215,0.27,0.3075,0.4075,0.4425,0.4775,-1.135,-1.845,-2.33,-2.715,-3.28,-3.47,-3.6,0.58,0.64,0.82,0.99,1.355,1.475,1.58,-2.61,-10.36,-21.6,-32.85,-76,-125.7,-176.64
2011-04-18,1.4235,1.4158,1.445,1.445,9.645,10.3875,10.975,11.26,11.9725,12.375,12.63,-0.975,-1.235,-1.475,-1.73,-1.905,-1.9775,-2.0225,0.205,0.23,0.27,0.33,0.41,0.4425,0.4825,-1.755,-2.2625,-2.7125,-3.2,-3.565,-3.725,-3.815,0.575,0.665,0.8275,1.035,1.335,1.4325,1.565,-2.55,-10.08,-20.51,-32.43,-73.15,-119,-166.52
2011-04-19,1.4335,1.4205,1.4353,1.4234,8.695,10.155,10.625,10.98,11.82,12.21,12.475,-0.83,-1.2,-1.47,-1.7675,-1.9125,-2.0075,-2.0625,0.21,0.215,0.27,0.33,0.4125,0.4575,0.4975,-1.5,-2.2,-2.695,-3.2525,-3.59,-3.78,-3.885,0.58,0.665,0.845,1.0425,1.345,1.48,1.585,-2.87,-11.47,-21.36,-33.27,-75.09,-124.04,-173.57
2011-04-20,1.4523,1.4328,1.4548,1.4335,9.215,9.94,10.49,10.9,11.695,12.115,12.43,-0.44,-1.01,-1.33,-1.6375,-1.8525,-1.9125,-1.9775,0.2,0.225,0.28,0.3375,0.4075,0.4525,0.4825,-0.67,-1.845,-2.455,-3.025,-3.455,-3.61,-3.725,0.565,0.665,0.835,1.045,1.325,1.48,1.57,-2.82,-10.87,-22.32,-34.4,-77.49,-126.6,-176.96
2011-04-21,1.4552,1.4506,1.4649,1.4523,11.08,10.67,11.02,11.2575,11.99,12.395,12.665,-0.39,-0.89,-1.26,-1.58,-1.7825,-1.8375,-1.8825,0.195,0.23,0.285,0.3375,0.4025,0.4375,0.4625,-0.69,-1.64,-2.325,-2.935,-3.345,-3.485,-3.56,0.58,0.66,0.84,1.045,1.325,1.47,1.555,-2.89,-11.31,-22.65,-35.03,-77.23,-124.3,-173.01
2011-04-22,1.4561,1.4534,1.4589,1.4552,10.975,10.705,11.0925,11.3,11.99,12.37,12.655,-0.44,-0.905,-1.2525,-1.5625,-1.8025,-1.8475,-1.8775,0.185,0.23,0.3025,0.3425,0.4075,0.4425,0.4675,-0.785,-1.67,-2.325,-2.92,-3.405,-3.515,-3.57,0.545,0.65,0.83,1.045,1.35,1.485,1.565,-2.85,-11.3,-22.52,-35.05,-77.3,-124.34,-172.72
2011-04-25,1.4582,1.4526,1.4628,1.4558,11.465,11.1425,11.2975,11.5075,12.095,12.4375,12.69,-0.85,-0.9475,-1.27,-1.585,-1.805,-1.8675,-1.9025,0.205,0.2375,0.295,0.3375,0.4125,0.4475,0.4725,-1.455,-1.6875,-2.3275,-2.93,-3.3825,-3.52,-3.595,0.605,0.6725,0.8325,1.0425,1.3525,1.4825,1.5675,-2.86,-11.37,-22.72,-35.1,-77.23,-124.28,-173.13
2011-04-26,1.4644,1.4494,1.4657,1.4582,10.4225,10.9775,11.305,11.52,12.1025,12.4675,12.76,-0.4725,-0.9625,-1.25,-1.6025,-1.7825,-1.8475,-1.9225,0.2075,0.2225,0.27,0.335,0.4075,0.4475,0.4825,-0.85,-1.7475,-2.29,-2.9625,-3.345,-3.505,-3.645,0.5925,0.6775,0.8475,1.0725,1.3275,1.4675,1.5625,-2.94,-12.72,-23.16,-35.79,-78.41,-126.25,-175.05
2011-04-27,1.4788,1.4633,1.4795,1.4644,10.1625,10.7675,11.035,11.51,12.325,12.67,12.925,-0.5125,-0.9675,-1.2825,-1.635,-1.84,-1.9175,-1.975,0.2025,0.205,0.26,0.3225,0.4125,0.455,0.49,-0.9125,-1.7575,-2.3475,-2.9925,-3.4375,-3.6,-3.715,0.57,0.6275,0.81,1.025,1.335,1.46,1.56,-3.31,-13.24,-25.05,-37.48,-83.82,-134.17,-185.52
2011-04-28,1.4822,1.4769,1.4882,1.4788,10.14,10.5825,11.27,11.675,12.38,12.6925,12.91,-0.7275,-0.9375,-1.2325,-1.5425,-1.7975,-1.8625,-1.9125,0.22,0.21,0.2675,0.3225,0.4025,0.4475,0.4725,-1.3125,-1.6725,-2.23,-2.84,-3.355,-3.5125,-3.595,0.695,0.6575,0.85,1.0425,1.39,1.5075,1.59,-2.93,-12.68,-25.87,-38.69,-84.9,-134.8,-186.23
2011-04-29,1.4807,1.4804,1.4878,1.4822,10.59,10.4825,11.0825,11.6,12.445,12.785,13.005,-0.7575,-0.9375,-1.2575,-1.5675,-1.82,-1.8825,-1.9375,0.22,0.2075,0.28,0.3325,0.435,0.4725,0.4975,-1.1125,-1.6875,-2.31,-2.875,-3.3825,-3.54,-3.62,0.6725,0.66,0.8925,1.08,1.44,1.5625,1.645,-2.85,-12.6,-25.42,-38.5,-84.78,-134.65,-186.3
2011-05-02,1.483,1.4763,1.4902,1.4818,10.795,10.82,11.42,11.7375,12.505,12.8275,13.015,-0.675,-0.935,-1.2625,-1.58,-1.8075,-1.8825,-1.9425,0.2,0.23,0.28,0.335,0.4325,0.475,0.505,-1.205,-1.71,-2.2875,-2.9,-3.3725,-3.55,-3.665,0.58,0.6525,0.8825,1.0775,1.415,1.54,1.64,-2.87,-13.59,-25.43,-39.5,-86.42,-138.74,-190.64
2011-05-03,1.4825,1.4755,1.489,1.483,11.205,11.165,11.68,11.99,12.8,13.0575,13.255,-0.9275,-1.0275,-1.3575,-1.6075,-1.8675,-1.9225,-1.985,0.2225,0.2175,0.2825,0.3375,0.4375,0.4725,0.495,-1.645,-1.9075,-2.545,-2.975,-3.51,-3.645,-3.735,0.65,0.6625,0.89,1.08,1.435,1.56,1.655,-2.67,-12.75,-24.76,-39.8,-88.91,-141.44,-196.65
2011-05-04,1.4827,1.4775,1.494,1.4826,11.46,11.1425,11.485,12.09,12.81,13.0775,13.2325,-0.9675,-1.1075,-1.39,-1.6275,-1.825,-1.89,-1.9575,0.19,0.2075,0.275,0.3375,0.4275,0.46,0.485,-1.7125,-2.05,-2.5825,-3.0475,-3.48,-3.6225,-3.74,0.5925,0.6625,0.865,1.105,1.395,1.51,1.6,-2.49,-12.17,-24.85,-41.06,-92.23,-148.53,-207.95
2011-05-05,1.4539,1.451,1.49,1.4827,12.995,11.845,12.1675,12.6075,13.085,13.3575,13.525,-0.9925,-1.2175,-1.4725,-1.7025,-1.9175,-1.975,-2.0325,0.19,0.2225,0.2925,0.345,0.4325,0.4725,0.4975,-1.7425,-2.2425,-2.74,-3.145,-3.615,-3.735,-3.83,0.5825,0.66,0.8875,1.085,1.405,1.545,1.65,-2.7,-11.82,-23.7,-37.56,-83.58,-133.43,-184.6
2011-05-06,1.4316,1.4311,1.4588,1.4539,15.85,12.68,12.935,13.235,13.545,13.73,13.875,-1.4775,-1.4725,-1.6725,-1.855,-2.02,-2.0775,-2.13,0.19,0.225,0.29,0.35,0.435,0.475,0.5,-2.465,-2.83,-3.2075,-3.5225,-3.8725,-4.0125,-4.13,0.5825,0.6925,0.9225,1.095,1.4175,1.56,1.66,-2.86,-11.86,-24.01,-38.45,-84.86,-136.36,-187.2
2011-05-09,1.4365,1.4255,1.4442,1.4387,14.145,12.7525,12.7875,12.87,13.3,13.53,13.67,-1.4925,-1.6875,-1.8575,-1.9675,-2.1225,-2.1925,-2.2625,0.1975,0.2375,0.3025,0.3575,0.4475,0.4825,0.5125,-2.705,-3.0925,-3.4275,-3.635,-4.0375,-4.23,-4.32,0.575,0.6875,0.9075,1.105,1.45,1.6,1.685,-2.81,-11.99,-22.5,-36.62,-83.58,-132.9,-182.48
2011-05-10,1.4409,1.4271,1.4413,1.4365,12.1225,12.1475,12.325,12.415,12.9075,13.195,13.36,-1.0475,-1.54,-1.7625,-1.8725,-1.9875,-2.04,-2.0875,0.2225,0.22,0.2875,0.345,0.4375,0.48,0.5025,-1.87,-2.805,-3.2175,-3.4475,-3.7625,-3.9,-3.97,0.66,0.685,0.91,1.1,1.4425,1.585,1.68,-2.47,-10.98,-21.61,-35.91,-82.73,-132.37,-183.49
2011-05-11,1.4192,1.4172,1.4423,1.4409,13.05,12.425,12.455,12.6175,13.01,13.23,13.39,-1.21,-1.6375,-1.79,-1.9,-2.005,-2.0625,-2.1075,0.2125,0.2325,0.2925,0.345,0.4375,0.4825,0.5075,-2.17,-2.99,-3.2825,-3.51,-3.8,-3.93,-4.01,0.6225,0.6925,0.8825,1.0875,1.43,1.57,1.675,-2.33,-10.06,-21,-36.24,-80.6,-130.55,-180.85
2011-05-12,1.4246,1.4124,1.4277,1.4192,13.045,12.315,12.5475,12.725,13.03,13.2925,13.455,-1.3575,-1.6875,-1.875,-1.9525,-2.05,-2.095,-2.14,0.225,0.24,0.2975,0.35,0.4425,0.48,0.5075,-2.41,-3.085,-3.44,-3.5925,-3.8675,-3.985,-4.045,0.6525,0.7,0.915,1.0975,1.4375,1.575,1.68,-2.47,-10.31,-22.65,-35.94,-81.56,-130.99,-180.4
2011-05-13,1.4119,1.4067,1.434,1.4246,13.61,12.765,12.84,12.935,13.2125,13.4725,13.63,-1.3175,-1.7775,-1.8975,-1.9825,-2.0625,-2.1,-2.1325,0.215,0.2525,0.3025,0.3625,0.45,0.485,0.51,-2.36,-3.25,-3.4825,-3.665,-3.9125,-4,-4.055,0.6225,0.7275,0.93,1.13,1.4525,1.5875,1.6875,-2.57,-10.4,-22.21,-36.06,-80.86,-130.33,-178.89
2011-05-16,1.4156,1.4048,1.4245,1.409,12.54,12.635,12.7675,12.8825,13.17,13.38,13.505,-1.42,-1.73,-1.89,-1.9575,-2.04,-2.1,-2.15,0.22,0.2525,0.31,0.36,0.445,0.485,0.515,-2,-3.1575,-3.465,-3.605,-3.8425,-3.96,-4.06,0.59,0.7125,0.9175,1.12,1.43,1.56,1.675,-2.55,-11.06,-21.7,-35.95,-81.33,-132.83,-181.95
2011-05-17,1.4237,1.4121,1.4239,1.4156,12.35,12.5475,12.6675,12.7875,13.16,13.3725,13.49,-1.2725,-1.6825,-1.845,-1.925,-2.03,-2.0825,-2.1325,0.235,0.2425,0.3,0.355,0.44,0.4775,0.5,-1.8725,-3.075,-3.3875,-3.5625,-3.83,-3.965,-4.045,0.6625,0.7175,0.9225,1.1175,1.44,1.555,1.64,-2.56,-10.56,-21.67,-35.73,-82.24,-132,-182.41
2011-05-18,1.425,1.4195,1.4287,1.4237,12.11,12.145,12.25,12.495,12.925,13.23,13.405,-1.11,-1.6475,-1.795,-1.895,-2.0175,-2.0825,-2.1375,0.3075,0.2325,0.295,0.3525,0.4475,0.4875,0.5175,-1.64,-3.0025,-3.29,-3.495,-3.81,-3.96,-4.055,0.7125,0.7125,0.91,1.12,1.445,1.5725,1.67,-2.81,-10.49,-22.04,-36.94,-81.9,-132.1,-182.65
2011-05-19,1.4309,1.4207,1.4325,1.425,11.71,11.8175,12.11,12.3575,12.78,13.085,13.275,-0.8825,-1.625,-1.8,-1.8975,-2.0125,-2.075,-2.1275,0.2225,0.24,0.305,0.3575,0.4425,0.4825,0.5075,-1.57,-2.97,-3.285,-3.4975,-3.785,-3.94,-4.01,0.6575,0.7275,0.945,1.1325,1.435,1.57,1.66,-3.03,-10.6,-23.28,-36.48,-82.89,-134,-186.35
2011-05-20,1.4161,1.4133,1.4346,1.4309,12.1475,11.8975,12.2125,12.3875,12.8675,13.1975,13.4075,-1.0075,-1.695,-1.8475,-1.9625,-2.0425,-2.095,-2.145,0.22,0.2525,0.315,0.3675,0.44,0.4775,0.505,-1.7975,-3.0925,-3.3825,-3.61,-3.845,-3.97,-4.04,0.6375,0.7275,0.945,1.135,1.43,1.555,1.655,-2.67,-10.34,-22.15,-34.85,-79.51,-127.75,-178.51
2011-05-23,1.4048,1.397,1.4147,1.4138,12.575,12.8,12.82,12.895,13.2125,13.405,13.5625,-1.4,-1.85,-1.98,-2.0825,-2.155,-2.19,-2.26,0.245,0.2525,0.3225,0.3675,0.445,0.485,0.515,-2.41,-3.3725,-3.6025,-3.845,-4.065,-4.165,-4.285,0.735,0.745,0.96,1.15,1.445,1.575,1.6725,-2.64,-10.58,-20.65,-33.16,-73.45,-118.39,-162
2011-05-24,1.41,1.4002,1.4133,1.4048,11.575,12.3675,12.4975,12.6225,13.03,13.28,13.46,-1.0775,-1.7825,-1.9325,-2.0225,-2.1,-2.1625,-2.2275,0.24,0.2625,0.3225,0.375,0.4425,0.4825,0.52,-2.015,-3.2525,-3.54,-3.7075,-3.9375,-4.08,-4.19,0.71,0.7675,0.9725,1.16,1.4375,1.5725,1.695,-2.9,-11.2,-22.12,-35.1,-77.73,-122.02,-168.28
2011-05-25,1.4088,1.4014,1.4118,1.41,12.305,12.875,12.925,13.14,13.405,13.6275,13.7825,-1.2325,-1.8625,-1.9725,-2.075,-2.1725,-2.215,-2.2625,0.2375,0.2875,0.34,0.38,0.445,0.48,0.5075,-2.1875,-3.415,-3.6225,-3.8175,-4.0625,-4.1725,-4.25,0.685,0.8075,0.9975,1.1425,1.44,1.565,1.6725,-2.65,-10.53,-21.6,-34.49,-73,-114.21,-157.71
2011-05-26,1.4145,1.4068,1.4207,1.4088,12.08,12.6325,12.8675,13.0375,13.36,13.6425,13.84,-1.2225,-1.94,-2.0825,-2.185,-2.285,-2.3325,-2.37,0.2375,0.295,0.35,0.39,0.455,0.4925,0.525,-2.1925,-3.5475,-3.8325,-4.0425,-4.31,-4.41,-4.505,0.685,0.8525,1.0425,1.19,1.455,1.5825,1.71,-2.15,-9.77,-20.29,-33.49,-71.96,-113.22,-154.5
2011-05-27,1.4319,1.4125,1.4324,1.4145,12.4375,12.7025,12.82,13.04,13.475,13.695,13.855,-1.2275,-1.91,-2.0425,-2.1475,-2.24,-2.3075,-2.37,0.23,0.295,0.3475,0.39,0.4575,0.4975,0.53,-2.205,-3.5025,-3.765,-3.965,-4.2375,-4.38,-4.51,0.67,0.8425,1.0375,1.1775,1.4725,1.6,1.715,-2.04,-9.55,-20.04,-32.7,-69.6,-109.25,-150.8
2011-05-30,1.4282,1.4257,1.4334,1.4305,12.4325,12.93,13.0225,13.11,13.475,13.7275,13.88,-1.21,-1.91,-2.0525,-2.1475,-2.2375,-2.3,-2.365,0.225,0.2925,0.3425,0.3875,0.455,0.49,0.5225,-2.175,-3.4975,-3.7575,-3.9625,-4.2025,-4.3425,-4.4625,0.655,0.815,1.005,1.1575,1.4625,1.5875,1.695,-1.96,-9.42,-20.82,-32.83,-69.57,-109.08,-150.98
2011-05-31,1.4396,1.4279,1.4424,1.4282,11.2025,12.3,12.41,12.5825,13.0075,13.3075,13.49,-1.09,-1.7625,-1.9275,-2.0375,-2.155,-2.215,-2.2825,0.2175,0.2675,0.33,0.3775,0.45,0.4925,0.5225,-1.9475,-3.215,-3.525,-3.74,-4.0325,-4.1725,-4.285,0.6475,0.7775,0.9875,1.17,1.445,1.5925,1.715,-1.41,-10.53,-21.62,-33.98,-73.75,-115.45,-159.46
2011-06-01,1.4328,1.4321,1.4459,1.4396,11.375,11.95,11.99,12.385,12.81,13.13,13.395,-1.21,-1.75,-1.8825,-1.9925,-2.1125,-2.1775,-2.2475,0.24,0.255,0.3175,0.3675,0.4475,0.4875,0.5175,-2.01,-3.21,-3.4675,-3.69,-4.01,-4.17,-4.3,0.72,0.79,0.9975,1.18,1.465,1.595,1.7,-1.8,-10.47,-21.84,-35.69,-75.95,-118.42,-160.91
2011-06-02,1.4491,1.4308,1.4514,1.4329,11.785,11.52,12.0125,12.33,12.805,13.1,13.295,-1.2025,-1.755,-1.88,-1.9825,-2.11,-2.175,-2.2425,0.2275,0.26,0.3275,0.375,0.4525,0.485,0.5175,-2.0225,-3.2,-3.48,-3.6975,-4.0125,-4.1725,-4.305,0.665,0.755,0.9875,1.1775,1.4725,1.59,1.69,-1.63,-10.11,-23.33,-35.55,-76.53,-119.85,-165.03
2011-06-03,1.4635,1.4451,1.4643,1.4492,11.3425,11.1375,11.6875,11.895,12.575,12.935,13.15,-1.0875,-1.64,-1.815,-1.9275,-2.0475,-2.1175,-2.1775,0.2225,0.265,0.3175,0.3775,0.4475,0.4875,0.5175,-1.74,-3.0125,-3.34,-3.575,-3.885,-4.04,-4.16,0.6675,0.8075,0.975,1.19,1.47,1.59,1.71,-1.7,-10.51,-23.38,-36.44,-78.77,-124.25,-172.36
2011-06-06,1.4576,1.4557,1.4658,1.463,10.735,11.1275,11.5875,11.815,12.455,12.81,13.045,-0.9125,-1.6075,-1.79,-1.9425,-2.0625,-2.1175,-2.1875,0.2175,0.265,0.3225,0.3775,0.4475,0.4825,0.5175,-1.6,-2.9775,-3.34,-3.6425,-3.95,-4.09,-4.215,0.655,0.8075,0.995,1.1925,1.485,1.605,1.71,-1.93,-10.74,-23.9,-37.75,-80.14,-125.9,-173.76
2011-06-07,1.4691,1.4564,1.4697,1.4576,10.58,10.9575,11.3025,11.4825,12.0875,12.47,12.735,-0.8575,-1.5225,-1.705,-1.8575,-1.9525,-2.0425,-2.1275,0.2175,0.265,0.3175,0.375,0.4425,0.4875,0.5225,-1.3975,-2.805,-3.135,-3.4425,-3.69,-3.885,-4.04,0.6375,0.775,0.95,1.16,1.47,1.595,1.7025,-2.31,-12.07,-24.97,-39.22,-84.13,-131.31,-183.26
2011-06-08,1.4583,1.4565,1.4695,1.4691,12.22,11.6275,11.6625,11.9,12.4225,12.7725,13.0125,-1.2325,-1.755,-1.8975,-2.0025,-2.0575,-2.1275,-2.1975,0.1975,0.2575,0.315,0.3675,0.45,0.49,0.53,-2.18,-3.2025,-3.465,-3.675,-3.87,-4.005,-4.145,0.585,0.7775,0.9575,1.155,1.465,1.525,1.585,-2.69,-11.55,-24.4,-39.41,-83.18,-129.15,-176.92
2011-06-09,1.451,1.4478,1.4653,1.4583,11.245,11.3175,11.6775,11.84,12.365,12.685,12.9,-1.3325,-1.815,-1.945,-2.0175,-2.08,-2.1325,-2.2,0.2175,0.2625,0.32,0.37,0.45,0.4925,0.525,-2.3775,-3.3325,-3.58,-3.7425,-3.9525,-4.0675,-4.195,0.6325,0.7975,0.99,1.165,1.4875,1.5375,1.59,-3.1,-11.52,-26.24,-39,-81.71,-125.8,-171.19
2011-06-10,1.4347,1.4323,1.4551,1.451,11.79,11.6575,11.9325,12.14,12.6525,12.9175,13.1375,-1.45,-1.85,-1.96,-2.055,-2.125,-2.1625,-2.215,0.2075,0.2625,0.3125,0.3675,0.4475,0.485,0.52,-2.5525,-3.38,-3.59,-3.785,-3.9875,-4.075,-4.195,0.6,0.7775,0.945,1.14,1.455,1.52,1.6,-2.91,-11.05,-24.57,-37.23,-78.15,-119.44,-160.76
2011-06-13,1.4413,1.43,1.443,1.435,11.5275,11.9825,12.1775,12.3375,12.83,13.0825,13.285,-1.5725,-2.05,-2.1075,-2.1875,-2.2325,-2.2675,-2.3,0.2225,0.295,0.325,0.3725,0.4475,0.485,0.5225,-2.745,-3.7,-3.855,-4.03,-4.21,-4.26,-4.345,0.625,0.855,0.97,1.1525,1.47,1.4975,1.5525,-2.9,-11.21,-24.37,-37.53,-78.36,-120.9,-163.58
2011-06-14,1.444,1.4379,1.4498,1.4413,10.6875,11.8175,12.1025,12.2225,12.7325,13.02,13.2075,-1.595,-2,-2.1175,-2.2175,-2.235,-2.21,-2.2725,0.2325,0.2775,0.325,0.3775,0.445,0.48,0.515,-2.8,-3.645,-3.8775,-4.07,-4.19,-4.125,-4.275,0.6375,0.7875,0.93,1.125,1.465,1.51,1.595,-3.1,-13.08,-26.07,-39.7,-81.5,-124.49,-168.41
2011-06-15,1.4181,1.4156,1.4452,1.444,13.87,13.46,13.4125,13.5175,13.6425,13.735,13.775,-2.385,-2.565,-2.5625,-2.575,-2.6175,-2.63,-2.6575,0.2775,0.3325,0.3975,0.425,0.4925,0.535,0.565,-4.22,-4.685,-4.6975,-4.7325,-4.9125,-4.9725,-5.0025,0.755,0.9225,1.16,1.305,1.6425,1.7525,1.845,-2.8,-11.58,-24.11,-36.78,-74.56,-112.32,-148.17
2011-06-16,1.4204,1.4074,1.4219,1.4181,14.9825,13.41,13.4625,13.52,13.6275,13.74,13.785,-2.4325,-2.7075,-2.705,-2.715,-2.755,-2.785,-2.815,0.27,0.29,0.4175,0.46,0.5475,0.5925,0.6375,-4.3175,-4.8975,-4.97,-5.0125,-5.26,-5.3575,-5.4125,0.8225,1.0675,1.3625,1.4725,1.755,1.89,2.0075,-3.03,-11.47,-24.7,-35.35,-70.15,-105.16,-140.73
2011-06-17,1.4306,1.4128,1.4339,1.4204,14.16,12.8,12.895,12.97,13.2275,13.3525,13.455,-2.235,-2.7025,-2.7175,-2.7275,-2.725,-2.75,-2.78,0.265,0.3475,0.4125,0.44,0.515,0.565,0.605,-3.75,-4.94,-4.99,-5.015,-5.155,-5.23,-5.295,0.7,0.985,1.195,1.3175,1.66,1.805,1.92,-3.1,-12.06,-25.78,-38,-75.25,-113.95,-153.76
2011-06-20,1.4304,1.4191,1.4328,1.4253,13.56,13.005,13.08,13.1075,13.3225,13.4325,13.5125,-2.29,-2.7625,-2.795,-2.7975,-2.7775,-2.7975,-2.81,0.285,0.3375,0.405,0.435,0.51,0.555,0.5875,-4.03,-5.075,-5.11,-5.145,-5.315,-5.335,-5.34,0.78,1.01,1.2,1.33,1.685,1.805,1.885,-3.22,-12.47,-25.96,-39.04,-76.86,-116.07,-155.86
2011-06-21,1.4412,1.4303,1.4423,1.4304,13,12.71,12.8375,12.8925,13.1525,13.3175,13.425,-2.2125,-2.775,-2.8225,-2.845,-2.8275,-2.8425,-2.86,0.275,0.3525,0.41,0.44,0.5125,0.5575,0.59,-3.9175,-5.0625,-5.155,-5.22,-5.3825,-5.395,-5.395,0.7325,1.0025,1.2,1.325,1.685,1.805,1.885,-2.75,-12.63,-25.36,-38.8,-78.35,-118.97,-160.9
2011-06-22,1.4357,1.4342,1.4442,1.4412,12.1175,12.28,12.365,12.6775,13.0225,13.2175,13.3425,-2.0075,-2.5575,-2.675,-2.7375,-2.7925,-2.8225,-2.845,0.2625,0.3675,0.42,0.4325,0.52,0.5625,0.605,-3.62,-4.78,-4.945,-5.0575,-5.2925,-5.285,-5.295,0.6925,1.0275,1.205,1.3025,1.7,1.7975,1.91,-2.36,-11.62,-24.42,-38.13,-77.6,-116.74,-156.51
2011-06-23,1.4256,1.4127,1.4358,1.4357,13.8975,12.885,13.1275,13.27,13.43,13.545,13.61,-3.065,-2.98,-2.92,-2.9175,-2.9225,-2.9175,-2.9325,0.3025,0.36,0.415,0.445,0.535,0.5725,0.6175,-5.265,-5.43,-5.4025,-5.4625,-5.61,-5.585,-5.59,0.7275,1.035,1.2225,1.41,1.76,1.8575,1.96,-2.39,-10.92,-23.95,-35.19,-71.17,-105.9,-141.58
2011-06-24,1.4188,1.4142,1.4306,1.4257,13.72,13.1075,13.2475,13.275,13.5,13.5675,13.6325,-3.0525,-2.88,-2.885,-2.88,-2.91,-2.9075,-2.9325,0.31,0.385,0.4175,0.435,0.525,0.57,0.6125,-5.2875,-5.325,-5.3525,-5.355,-5.5075,-5.53,-5.55,0.7475,1.0475,1.21,1.355,1.75,1.85,1.9425,-2.25,-11.06,-23.31,-34.96,-69,-102.35,-135.12
2011-06-27,1.4287,1.4103,1.4294,1.4185,13.71,13.5725,13.5875,13.58,13.63,13.7125,13.7825,-2.96,-2.975,-2.9825,-2.99,-3.01,-3.0175,-3.0325,0.275,0.4,0.4325,0.45,0.55,0.58,0.6175,-5.375,-5.5125,-5.5525,-5.595,-5.7775,-5.7475,-5.765,0.68,1.08,1.245,1.4025,1.75,1.8475,1.9525,-2.29,-11,-22.77,-34.82,-69.05,-103.8,-138.8
