Fecha,"EURBRL Curncy PX_LAST","EURBRL Curncy PX_LOW","EURBRL Curncy PX_HIGH","EURBRL Curncy PX_OPEN","EURBRLV1W Curncy PX_LAST","EURBRLV1M Curncy PX_LAST","EURBRLV2M Curncy PX_LAST","EURBRLV3M Curncy PX_LAST","EURBRLV6M Curncy PX_LAST","EURBRLV9M Curncy PX_LAST","EURBRLV1Y Curncy PX_LAST","EURBRL25R1W Curncy PX_LAST","EURBRL25R1M Curncy PX_LAST","EURBRL25R2M Curncy PX_LAST","EURBRL25R3M Curncy PX_LAST","EURBRL25R6M Curncy PX_LAST","EURBRL25R9M Curncy PX_LAST","EURBRL25R1Y Curncy PX_LAST","EURBRL25B1W Curncy PX_LAST","EURBRL25B1M Curncy PX_LAST","EURBRL25B2M Curncy PX_LAST","EURBRL25B3M Curncy PX_LAST","EURBRL25B6M Curncy PX_LAST","EURBRL25B9M Curncy PX_LAST","EURBRL25B1Y Curncy PX_LAST","EURBRL10R1W Curncy PX_LAST","EURBRL10R1M Curncy PX_LAST","EURBRL10R2M Curncy PX_LAST","EURBRL10R3M Curncy PX_LAST","EURBRL10R6M Curncy PX_LAST","EURBRL10R9M Curncy PX_LAST","EURBRL10R1Y Curncy PX_LAST","EURBRL10B1W Curncy PX_LAST","EURBRL10B1M Curncy PX_LAST","EURBRL10B2M Curncy PX_LAST","EURBRL10B3M Curncy PX_LAST","EURBRL10B6M Curncy PX_LAST","EURBRL10B9M Curncy PX_LAST","EURBRL10B1Y Curncy PX_LAST","EURBRL1W Curncy PX_LAST","EURBRL1M Curncy PX_LAST","EURBRL2M Curncy PX_LAST","EURBRL3M Curncy PX_LAST","EURBRL6M Curncy PX_LAST","EURBRL9M Curncy PX_LAST","EURBRL12M Curncy PX_LAST"
2011-02-07,2.2821,2.2633,2.2824,2.2706,9.54,10.06,10.612,10.9,11.81,12.6675,13.493,1.435,NULL,2.715,3.61,5.1625,5.8175,6.255,0.58,0.61,0.65,0.735,0.89,0.9725,1.15,NULL,3.115,5.0325,6.8275,9.9925,11.31,12.0075,1.55,NULL,NULL,NULL,NULL,NULL,NULL,31.35,120.6,282.05,421.8,924.45,1433.45,1988.8
2011-02-08,2.2683,2.2662,2.2903,2.2894,9.375,9.84,10.407,10.858,11.788,12.6375,13.452,1.435,1.685,2.695,3.6,5.1575,5.815,6.255,0.58,0.61,0.6475,0.735,0.89,0.9725,1.15,NULL,3.105,4.9975,6.805,9.9825,11.305,12.0075,1.55,NULL,NULL,NULL,NULL,NULL,NULL,30.7,120.5,267.05,406.65,927.7,1428.5,1969.1
2011-02-09,2.278,2.2674,2.2836,2.2684,9.995,9.825,10.442,10.775,11.76,12.63,13.458,1.615,1.88,2.83,3.575,5.1275,5.7075,6.185,0.58,0.61,0.65,0.735,0.885,0.965,1.145,2.825,3.46,5.2425,6.755,9.92,11.1,11.875,1.55,NULL,NULL,NULL,NULL,NULL,NULL,30.6,120.05,265.55,413.65,929.8,1437.75,1955.25
2011-02-10,2.2664,2.2641,2.2797,2.27,9.85,10.085,10.513,10.885,11.885,12.7475,13.743,1.615,2.7125,2.83,3.5725,5.0975,5.6825,NULL,0.56,0.595,0.6275,0.715,0.8675,0.945,0.965,2.825,5.0925,5.2425,6.755,9.7475,11.05,NULL,1.55,NULL,NULL,NULL,NULL,NULL,NULL,30.45,117.75,291.55,437.1,944.9,1439.9,1955.65
2011-02-11,2.2551,2.2485,2.2645,2.2585,9.225,9.94,10.37,10.895,11.833,12.71,13.542,1.57,1.705,2.625,3.3425,4.95,5.545,6.05,0.58,0.61,0.65,0.73,0.88,0.96,1.14,2.75,3.1375,4.8675,6.32,9.575,10.7875,11.615,1.55,NULL,NULL,NULL,NULL,NULL,NULL,31.05,121.7,273.65,426.95,932.15,1430.1,1950.85
2011-02-14,2.2474,2.2397,2.2525,2.2446,9.015,9.62,10.222,10.79,11.718,12.5925,13.423,1.57,1.6175,2.46,3.2775,4.91,5.51,6.015,0.58,0.605,0.645,0.73,0.88,0.955,1.135,2.75,2.9775,4.56,6.1975,9.5,10.715,11.55,1.55,NULL,NULL,NULL,NULL,NULL,NULL,31.1,128.05,291.6,413.55,908.25,1395.75,1959.5
2011-02-15,2.2529,2.2493,2.258,2.2545,9.07,9.49,10.125,10.735,11.72,12.6025,13.438,1.57,1.6175,2.46,3.2775,4.91,5.51,6.015,0.58,0.605,0.645,0.73,0.88,0.955,1.135,2.75,2.9775,4.56,6.1975,9.5,10.715,11.55,1.55,NULL,NULL,NULL,NULL,NULL,NULL,31.3,123.8,259.7,425,898.9,1387.25,1938.4
2011-02-16,2.265,2.2464,2.2702,2.2564,8.58,9.485,10.1,10.475,11.57,12.49,13.363,1.4,1.635,2.46,3.2775,4.91,5.51,6.015,0.58,0.605,0.645,0.7275,0.8775,0.955,1.1325,2.545,3.01,4.32,6.0075,9.475,10.715,11.55,1.4825,NULL,NULL,NULL,NULL,NULL,NULL,31.6,124.6,252.35,420,935.5,1422.65,1936.2
2011-02-17,2.2598,2.2581,2.2693,2.265,8.53,9.43,9.98,10.515,11.497,12.4725,13.387,1.57,1.5575,2.365,3.2075,4.835,5.4175,5.9,0.58,0.605,0.645,0.725,0.875,0.95,1.125,2.745,2.865,4.385,6.0625,9.3625,10.535,11.3325,1.55,NULL,NULL,NULL,NULL,NULL,NULL,31.85,119.75,252.75,406.85,906.7,1396.2,1921
2011-02-18,2.2745,2.2502,2.2805,2.2528,8.355,9.225,9.735,10.35,11.315,12.2525,13.137,NULL,1.53,2.3175,3.1575,4.77,5.38,5.89,0.535,0.54,0.595,0.685,0.84,0.92,1.09,NULL,2.8175,4.295,5.9725,9.235,10.4575,11.31,1.42,1.5675,1.76,2.6025,3.26,3.4125,3.8375,32.4,118,244.05,398.35,908.2,1387.7,1924.3
2011-02-21,2.2805,2.2733,2.2821,2.2736,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32.65,116.55,246.9,395.15,902.75,1377.25,1912.35
2011-02-22,2.2835,2.2725,2.2863,2.2828,9.015,9.525,10.045,10.6,11.4,12.3175,13.182,NULL,1.5725,2.34,3.1675,4.7275,5.265,5.81,0.535,0.54,0.595,0.685,0.84,0.915,1.085,NULL,2.8975,4.335,5.9875,9.15,10.2425,11.1525,1.42,1.5675,1.76,2.6025,3.26,3.4075,3.8325,32.1,113.5,229.95,394.9,911.4,1407.5,1927.55
2011-02-23,2.3012,2.288,2.3069,2.2905,9.5,9.645,10.06,10.58,11.41,12.2975,13.137,NULL,1.6175,2.375,3.1875,4.7625,5.295,5.83,0.535,0.54,0.595,0.69,0.8425,0.915,1.085,NULL,2.9775,4.4,6.0275,9.215,10.3,11.1975,1.42,1.57,1.76,2.605,3.2625,3.4075,3.8325,32.2,106.2,214.3,379.4,893.15,1380.4,1912.9
2011-02-24,2.2967,2.2899,2.3037,2.3037,9.625,9.905,10.265,10.87,11.587,12.48,13.323,1.62,1.7475,2.415,3.2325,4.8,5.315,5.69,0.535,0.545,0.6,0.69,0.8475,0.92,1.0475,2.82,3.2175,4.48,6.1075,9.295,10.34,11.1425,1.425,1.5725,1.765,2.6075,3.2675,3.4125,3.8075,32.6,128.2,240.5,411.1,932.6,1411.1,1945.1
2011-02-25,2.2948,2.2802,2.2991,2.2927,9.74,9.695,10.135,10.61,11.485,12.3775,13.222,1.615,1.7475,2.415,3.2325,4.8,5.315,5.83,0.54,0.545,0.6,0.695,0.85,0.9225,1.09,2.825,3.2175,4.48,6.1075,9.295,10.34,11.1975,1.42,1.5725,1.765,2.6075,3.265,3.4125,3.8325,32.4,116.6,235.05,405.1,912.45,1380.4,1929.8
2011-02-28,2.2953,2.288,2.3013,2.2967,9.38,9.9,10.365,10.693,11.525,12.2925,13.025,1.61,1.7575,2.485,3.455,4.8025,5.3125,5.8325,NULL,NULL,NULL,NULL,0.845,0.915,1.085,2.82,3.2375,4.6075,6.5325,9.2925,10.34,11.195,NULL,NULL,NULL,NULL,3.265,NULL,NULL,32.5,118.9,239.45,427.95,935.4,1377.4,1921.85
2011-03-01,2.2913,2.2893,2.301,2.301,9.212,9.14,9.77,10.345,11.363,12.1125,12.813,1.835,1.7025,2.42,3.41,4.7275,5.28,5.6725,0.61,0.515,0.53,0.595,0.72,0.815,0.9725,3.195,3.1325,4.485,6.445,9.15,10.265,11.11,1.76,1.5775,1.795,2.635,3.3825,3.595,4.0275,32.45,105.6,226.7,399.8,894.7,1366.6,1877.85
2011-03-02,2.2988,2.2951,2.3067,2.2986,8.92,9.32,9.845,10.54,11.477,12.18,12.855,1.615,2.4575,2.46,3.43,4.7525,5.2775,5.81,0.5,0.515,0.535,0.6,0.72,0.81,1.0125,2.825,3.2375,4.56,6.49,9.1975,10.27,11.155,1.45,1.5775,1.795,2.635,3.3825,3.585,4.055,32.1,97.1,229,398.4,905.35,1370.6,1887.45
2011-03-03,2.3025,2.2923,2.312,2.2987,8.395,8.93,9.44,10.06,11.125,11.8825,12.608,1.485,1.7325,2.575,3.63,4.7975,5.3525,5.7425,0.495,0.515,0.53,0.6,0.72,0.81,0.97,2.605,3.1875,4.775,6.86,9.29,10.4125,11.255,1.445,1.5775,1.795,2.64,3.3825,3.585,4.02,31.95,145.95,244.65,415,912,1405.6,1903.6
2011-03-04,2.3133,2.296,2.3146,2.3042,7.445,8.415,9.12,9.755,10.95,11.715,12.448,1.485,1.7125,2.47,3.605,4.7975,5.3475,5.73,0.495,0.515,0.53,0.6,0.715,0.805,0.9625,2.6,3.1575,4.575,6.815,9.29,10.4125,11.25,1.445,1.5775,1.795,2.635,3.38,3.5825,4.015,31.7,141.8,250.9,417.25,900.45,1378.5,1886.85
2011-03-09,2.3002,2.2913,2.3067,2.3054,8.59,8.895,9.23,9.89,11.065,11.8925,12.682,1.655,1.8675,2.605,3.65,4.8425,5.3925,5.775,NULL,0.515,0.53,0.6,0.715,0.81,0.97,2.9,3.44,4.825,6.905,9.385,10.505,11.335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31.55,129.5,262.4,425.75,878.5,1345.95,1850.6
2011-03-10,2.2897,2.2878,2.2983,2.2939,8.92,9.28,9.74,10.347,11.208,12.005,12.767,1.7,1.9325,2.695,3.71,4.8725,5.4325,5.83,NULL,0.515,0.54,0.62,0.73,0.83,0.98,2.975,3.5625,5.1,7.015,9.4425,10.5875,11.445,NULL,1.5775,1.76,2.715,3.4425,3.675,4.05,31.7,148.25,258.95,400.45,856.05,1304.55,1789.4
2011-03-11,2.3145,2.287,2.3169,2.2906,8.935,9.265,9.905,10.4,11.275,12.1175,12.917,1.87,2.0225,2.74,3.7475,4.895,5.4525,5.8425,NULL,0.515,0.54,0.62,0.7325,0.83,0.985,3.27,3.7225,5.075,7.0875,9.4825,10.62,11.465,NULL,1.5825,1.8175,2.715,3.445,3.6775,4.055,32.1,155.1,256.45,426.15,882.55,1364,1852.85
2011-03-14,2.3219,2.3172,2.3321,2.3258,8.72,9.31,9.915,10.43,11.245,12.0575,12.833,1.87,2.0225,2.74,3.7475,4.8925,5.4525,5.8425,NULL,0.515,0.54,0.62,0.73,0.83,0.9825,3.27,3.7225,5.075,7.0875,9.4825,10.62,11.465,NULL,1.5775,1.815,2.715,3.4425,3.675,4.055,32.2,154.7,258.95,418.4,885.3,1349.75,1845.55
2011-03-15,2.3309,2.314,2.3354,2.314,9.57,9.92,10.35,10.745,11.083,12.1475,13.108,1.825,2.1325,2.965,3.845,5.0925,5.7075,6.055,NULL,0.52,0.545,0.625,0.7375,0.8475,1,3.2,3.925,5.49,7.27,9.8675,11.105,11.87,NULL,1.5825,1.82,2.72,3.4475,3.7,4.075,32.3,156.65,266.85,444.4,935.6,1399.6,1896.05
2011-03-16,2.3291,2.2952,2.3313,2.3196,9.205,10.285,10.415,11.005,11.78,12.55,13.292,2.25,2.4175,3.21,4.13,5.3475,5.9175,6.2525,NULL,0.525,0.55,0.635,0.755,0.8625,1.0175,3.94,4.4525,5.95,7.815,10.3575,11.5175,12.255,NULL,1.585,1.83,2.73,3.4675,3.71,4.09,32.15,155.75,277.25,451.6,932.7,1431.6,1944.2
2011-03-17,2.3528,2.3316,2.3625,2.3456,NULL,10.945,10.993,11.36,12.06,12.8125,13.538,2.38,2.9,3.5,4.42,5.55,6.0925,6.395,0.505,0.55,0.58,0.665,0.785,0.8875,1.045,4.165,5.3425,6.49,8.36,10.7475,11.86,12.53,1.58,1.94,2.105,2.9225,3.6275,3.8325,4.21,32.35,164.85,292.55,461.2,954.4,1448.05,1982.15
2011-03-18,2.3619,2.3568,2.3701,2.3615,11.17,11.505,11.825,12.035,12.69,13.2275,13.762,2.38,2.8575,3.365,4.3475,5.5225,6.0625,6.36,0.515,0.615,0.665,0.74,0.86,0.95,1.065,4.165,5.2625,6.24,8.225,10.7025,11.81,12.475,1.895,2.5625,2.755,3.4075,4.1075,4.25,4.435,32.65,155.6,296.95,455.6,946.7,1429.1,1948.85
2011-03-21,2.3698,2.3504,2.3722,2.359,NULL,11.05,11.34,11.625,12.372,12.9825,13.583,2.38,2.8575,3.3675,4.3475,5.5225,6.06,6.3575,0.515,0.615,0.66,0.735,0.855,0.945,1.06,4.165,5.2625,6.24,8.225,10.7,11.81,12.4725,1.8925,2.5575,2.75,3.4025,4.1025,4.2425,4.4275,32.75,142.05,267.75,439.6,924,1409,1933.25
2011-03-22,2.3562,2.3551,2.3726,2.3726,9.85,11.005,11.283,11.535,12.352,12.895,13.438,2.505,2.9225,3.4875,4.37,5.52,6,6.2375,0.51,0.615,0.6625,0.735,0.855,0.94,1.0475,4.39,5.3825,6.465,8.2675,10.7,11.7025,12.2525,1.89,2.5575,2.7525,3.4025,4.1,4.2375,4.415,32.55,129.95,262.3,421.85,907.15,1380.7,1908.8
2011-03-23,2.3391,2.3388,2.3535,2.349,10.325,10.59,11.04,11.462,12.292,12.8875,13.477,2.465,2.8975,3.465,4.2975,5.495,6.0225,6.2675,0.51,0.61,0.6625,0.73,0.85,0.94,1.05,4.315,5.3375,6.4225,8.13,10.6525,11.7425,12.3025,1.89,2.5575,2.755,3.4025,4.0975,4.2375,4.4175,32.4,122.7,266.45,422.8,904.6,1367.35,1900.75
2011-03-24,2.3526,2.3393,2.3581,2.3462,10.455,10.378,11.128,11.525,12.17,12.765,13.352,2.925,2.97,3.4975,4.2975,5.445,5.96,6.195,0.6375,0.6425,0.6775,0.7425,0.85,0.935,1.0475,5.0775,5.4575,6.475,8.12,10.555,11.62,12.1625,2.2775,2.6875,2.84,3.475,4.1275,4.2475,4.4175,32.7,136.7,297.9,419.3,900.5,1366.15,1896.7
2011-03-25,2.337,2.3304,2.3502,2.3499,10.19,10.153,10.995,11.34,12.165,12.7825,13.392,2.55,2.8525,3.44,4.225,5.42,5.9275,6.155,0.515,0.61,0.66,0.73,0.85,0.935,1.0325,4.46,5.2575,6.35,7.9925,10.505,11.5575,12.0875,1.895,2.555,2.75,3.395,4.0925,4.2325,4.4525,32.5,127.65,263.5,405.9,886.65,1353.65,1875.4
2011-03-28,2.3423,2.3304,2.3446,2.3304,10.23,10.31,11.13,11.505,12.26,12.87,13.427,2.55,2.8525,3.44,4.225,5.42,5.95,6.1525,0.515,0.61,0.66,0.73,0.85,0.9425,1.0425,4.46,5.2575,6.38,7.9925,10.505,11.5925,12.0875,1.895,NULL,NULL,NULL,NULL,NULL,NULL,32.35,120.15,272.6,413.7,874.9,1331.85,1834.45
2011-03-29,2.3233,2.3229,2.3396,2.3396,9.48,10.055,10.765,11.273,12.052,12.72,13.318,2.505,2.9025,3.6075,4.4725,5.7625,6.1425,6.505,0.51,0.61,0.66,0.735,0.86,0.9475,1.06,4.39,5.3425,6.6875,8.465,11.1675,11.9675,12.7725,1.89,NULL,NULL,NULL,NULL,NULL,NULL,31.65,121.55,275.35,425.65,913.6,1346.05,1863.15
2011-03-30,2.3017,2.2941,2.3213,2.3213,11.22,10.19,10.87,11.3,11.74,12.52,13.243,1.895,2.6375,3.4075,4.42,5.755,6.0425,6.6,0.51,0.605,0.66,0.73,0.8525,0.9325,1.07,3.32,4.8575,6.315,8.3625,11.1575,11.785,12.9625,1.89,NULL,NULL,NULL,NULL,NULL,NULL,32.95,123.5,279.3,426.7,892.05,1327.3,1823.95
2011-03-31,2.3099,2.301,2.3197,2.3092,10.585,9.75,10.675,11.14,11.565,12.3575,13.092,2.02,2.6125,3.38,4.3625,5.67,5.985,6.5725,0.51,0.605,0.66,0.73,0.8475,0.9275,1.06,3.535,4.8125,6.27,8.2575,10.995,11.6775,12.905,1.89,NULL,NULL,NULL,NULL,NULL,NULL,33.3,119.5,276.7,412.9,865.15,1374.4,1824.8
2011-04-01,2.2877,2.2812,2.3104,2.3103,9.29,9.23,10.1,10.395,11.225,12.15,13.017,1.94,2.5175,3.3075,4.2525,5.6825,6.135,6.55,0.51,0.605,0.655,0.725,0.845,0.93,1.065,3.3925,4.6375,6.1325,8.05,11.02,11.9675,12.8675,1.89,NULL,NULL,NULL,NULL,NULL,NULL,33.45,113.35,257.1,399.85,842.55,1311.05,1742.85
2011-04-04,2.2857,2.281,2.301,2.2951,9.02,9.48,10.202,10.285,11.255,12.1275,12.952,1.855,2.47,3.2725,4.2375,5.6875,6.14,6.5625,0.51,0.635,0.67,0.72,0.85,0.935,1.0575,3.25,4.54,6.06,8.0225,11.0175,11.9725,12.8875,1.89,NULL,NULL,NULL,NULL,NULL,NULL,32.9,109.1,243.15,382.95,833.6,1313.65,1743.3
2011-04-05,2.2893,2.2793,2.2913,2.2793,8.693,9.29,9.9,10.12,11.04,11.99,12.882,1.775,2.2375,3.27,4.2625,5.6175,6.0475,6.445,0.5075,0.6,0.65,0.72,0.835,0.9225,1.045,3.105,4.125,6.065,8.07,10.895,11.8025,12.6675,1.885,NULL,NULL,NULL,NULL,NULL,NULL,32.7,100.6,236,376.7,860.15,1314,1800.3
2011-04-06,2.3134,2.2893,2.3172,2.2945,8.765,9.27,9.88,10.13,11.08,12.0525,12.972,1.775,2.2375,3.27,4.2625,5.6175,5.485,6.455,0.5575,0.66,0.775,0.91,1.16,1,1.465,3.105,4.125,6.065,8.07,10.8875,11.795,12.6575,1.845,NULL,NULL,NULL,NULL,NULL,NULL,31.65,76.55,214.85,351.95,794.55,1197.55,1683.7
2011-04-07,2.2699,2.2476,2.3052,2.3052,8.815,9.2,9.665,10.12,10.995,11.9425,12.847,1.565,1.9975,3.0175,4.0675,5.485,5.93,6.305,0.49,0.5725,0.685,0.8375,1.14,1.2475,1.43,2.745,3.6775,5.5975,7.695,10.6275,11.515,12.3575,1.67,1.9825,2.1625,2.6225,2.83,2.9025,2.75,31.4,59.35,194,308.95,711.5,1133.95,1586
2011-04-08,2.2733,2.258,2.2787,2.2735,9.02,9.455,9.818,10.22,10.993,11.9225,12.807,1.43,1.9725,3.055,4.0375,5.4,5.855,6.28,0.485,0.575,0.69,0.83,1.11,1.235,1.42,2.665,3.6325,5.665,7.6425,10.4625,11.41,12.3125,1.565,1.9825,2.1625,2.6325,2.9025,2.9575,2.77,31.3,61.7,187.35,308.05,702.85,1131.6,1578.95
2011-04-11,2.2858,2.265,2.2865,2.265,8.82,9.68,9.88,10.23,11.017,12.0025,12.892,1.525,1.8725,2.915,3.8575,5.2575,5.7725,6.29,0.485,0.555,0.67,0.8,1.065,1.195,1.3325,2.67,3.4525,5.405,7.3,10.1875,11.2425,12.1825,1.68,2.0025,2.19,2.68,3.0025,3.0725,2.89,31,72.5,173.95,299.9,699.25,1150.35,1614.9
2011-04-12,2.3082,2.2833,2.3093,2.2908,9.355,9.4,9.855,9.985,10.755,11.7575,12.667,1.565,2.0425,2.875,3.84,5,5.535,5.9975,0.49,0.59,0.675,0.8025,1.02,1.11,1.2975,2.745,3.7675,5.3425,7.2675,9.6925,10.7875,11.7725,1.675,1.97,2.185,2.6725,3.095,3.1875,3.0525,31.3,88.2,215.3,345.7,754.9,1206.3,1673.4
2011-04-13,2.2915,2.2891,2.3136,2.3136,9.593,9.46,9.82,9.985,10.755,11.7625,12.712,1.65,2.0925,2.9925,3.8675,5.025,5.5275,5.9975,0.495,0.565,0.68,0.795,0.995,1.1275,1.295,2.885,3.8575,5.55,7.32,9.745,10.7825,11.7725,1.665,1.9925,2.1725,2.6725,3.1175,3.1775,3.0625,28.7,83.55,217.95,351.6,766.6,1253.1,1718.65
2011-04-14,2.2868,2.2849,2.2939,2.2849,9.505,9.44,9.85,9.995,10.818,11.78,12.693,1.58,2.045,3.045,3.925,5.0525,5.58,6.295,0.4925,0.58,0.69,0.8075,1.0075,1.145,1.355,2.915,3.7675,5.645,7.4275,9.7975,10.88,11.9925,1.58,1.9825,2.165,2.6575,3.0925,3.1375,3.0025,30.8,79.35,212,327.85,744,1176.4,1640.35
2011-04-15,2.2746,2.269,2.2846,2.2815,9.235,9.105,9.56,9.735,10.61,11.5825,12.462,1.65,1.9975,3.065,3.9525,5.085,5.6325,6.1025,0.5,0.585,0.695,0.8175,1.0225,1.1675,1.3625,2.885,3.8325,5.6825,7.48,9.86,10.9725,11.9775,1.67,1.8775,2.1375,2.6175,3.0325,3.0775,2.88,31.2,77.35,199.15,319.1,714.1,1164.2,1622.35
2011-04-18,2.263,2.2587,2.2794,2.2607,8.495,9.08,9.41,9.932,10.792,11.7325,12.587,1.65,2.1925,3.1225,3.9825,5.1075,5.6575,6.1325,0.495,0.585,0.7,0.83,1.035,1.175,1.365,2.885,4.035,5.7875,7.5325,9.9025,11.0225,12.0325,1.66,1.9675,2.14,2.6275,3.0525,3.1,2.8875,30.9,79.25,191,312.65,716.95,1135.3,1583.35
2011-04-19,2.2604,2.2556,2.2676,2.2638,8.195,8.835,9.255,9.828,10.79,11.71,12.583,1.63,1.8225,2.94,3.9525,5.075,5.61,6.1775,0.495,0.565,0.68,0.82,1.02,1.1575,1.3275,2.85,3.3525,5.4525,7.48,9.84,10.94,11.9975,1.665,1.985,2.16,2.6325,3.0625,3.1075,2.905,30.75,59.85,169.5,280,670.95,1067.5,1489
2011-04-20,2.2747,2.2662,2.298,2.2773,8.69,9.24,9.62,9.615,10.512,11.3875,12.423,1.645,2.0125,2.1525,3.285,4.9525,5.385,6.0738,0.495,0.575,0.61,0.66,0.7625,0.8,0.765,2.8875,NULL,NULL,NULL,NULL,NULL,NULL,1.665,1.9875,2.2425,2.8325,3.4175,3.67,3.83,31.15,56.1,150.25,270.3,626.8,1005.45,1409.75
2011-04-25,2.288,2.2793,2.299,2.28,9.395,9.747,9.847,9.938,10.802,11.6325,12.427,1.4,1.78,2.7675,3.635,4.97,5.41,5.8275,0.475,0.575,0.665,0.775,1.0025,1.105,1.25,2.455,3.2975,5.14,6.8775,9.6375,10.5575,11.425,1.6725,2.06,2.2225,2.6925,3.13,3.2325,3.1675,31.25,67.5,157.15,282.05,662.45,1068.15,1510
2011-04-26,2.2876,2.2851,2.2944,2.2902,9.385,9.58,9.765,9.94,10.795,11.6275,12.423,1.46,1.57,2.4675,3.3075,4.7775,5.21,5.6075,0.485,0.525,0.625,0.735,0.97,1.05,1.1625,2.555,2.8925,4.575,6.26,9.265,10.165,11.0175,1.675,1.8975,2.1475,2.8075,3.0875,3.2925,3.4025,31.4,54.05,138.7,257.6,625.05,1001.75,1437.55
2011-04-27,2.316,2.2832,2.3204,2.2922,9.595,9.785,9.965,10.188,10.823,11.62,12.382,1.525,1.6325,2.5575,3.435,4.875,5.335,5.7675,0.485,0.53,0.63,0.745,0.99,1.08,1.205,2.67,3.0075,4.7425,6.5025,9.455,10.4125,11.3275,1.675,1.8975,2.145,2.7975,3.0525,3.2325,3.3075,31.35,47.7,100.65,260.15,639.85,877.2,1444.1
2011-04-28,2.339,2.3165,2.362,2.3165,9.61,10.215,10.4,10.585,11.075,11.7575,12.503,3.315,3.2575,3.3825,3.5025,3.675,5.3725,5.95,0.67,0.715,0.75,0.78,0.83,0.895,1.2575,6.06,6.2275,6.5525,7.01,7.5475,7.7425,11.4225,1.485,1.73,2.0425,2.7975,3.3475,3.5175,3.3425,31.6,16.2,74.65,185.95,526.95,882.1,1317.75
2011-04-29,2.3325,2.3209,2.3529,2.3474,10.59,10.58,10.755,11.025,11.36,12.1425,13.023,1.855,1.9525,2.87,3.7625,5.09,5.475,5.9412,0.51,0.555,0.655,0.765,1,1.0975,0.8325,3.25,3.5975,5.325,7.12,9.87,10.6825,NULL,1.6525,1.8775,2.125,2.7875,3.0325,3.2375,3.9725,31.85,17.15,89.5,191.4,514.25,888.65,1258.6
2011-05-02,2.3569,2.33,2.3569,2.3378,11.63,10.715,10.8,11.035,11.345,12.1125,12.892,3.385,3.4025,3.4975,3.6175,5.0325,5.41,5.9325,0.61,0.67,0.73,0.76,0.8675,0.9075,1.215,6.1975,6.3625,6.7475,7.1575,7.695,7.8675,11.39,1.535,1.74,2.015,2.7975,3.2,3.4825,3.4275,31.9,32.55,101.15,201.25,517.3,893.3,1242.55
2011-05-03,2.3548,2.3484,2.3649,2.3485,11.29,10.855,10.855,11.1,11.385,12.155,12.892,1.895,2.0575,2.9825,3.8125,5.115,5.485,5.8175,0.5,0.55,0.6625,0.78,1.025,1.0975,1.2025,3.32,3.7925,5.5325,7.2125,9.92,10.6975,11.4325,1.6725,1.8925,2.1275,2.7875,3.0125,3.2275,3.3575,32.25,99.75,182.85,291.9,666,1014.15,1467
2011-05-04,2.389,2.3565,2.4003,2.3603,12.945,12.735,12.385,12.415,12.467,12.81,13.17,2.9675,3.0875,3.865,4.8975,5.645,5.3575,6.2775,0.6625,0.67,0.76,0.9275,1.1175,0.9,1.2875,5.1675,5.675,7.165,9.255,10.9325,11.6375,12.3125,1.95,2.15,2.205,2.785,2.95,3.0525,3.1925,32.4,107.85,207.65,316.5,652.45,1035.9,1447.35
2011-05-05,2.3587,2.3548,2.4034,2.4024,14.722,13.182,12.952,12.91,12.913,13.165,13.398,3.2125,3.1925,3.98,4.9275,5.6675,6.015,6.2825,0.6625,0.6775,0.78,0.9225,1.105,1.2025,1.2875,5.595,5.8725,7.37,9.31,10.985,11.7175,12.3375,1.9675,2.1425,2.255,2.8125,2.975,3.09,3.215,31.3,133.5,235.1,341.3,716.1,1146.35,1615.85
2011-05-06,2.3134,2.3119,2.3538,2.3538,13.63,13.015,12.85,12.84,12.925,13.1525,13.408,2.76,3.0925,3.915,4.87,5.6675,5.995,6.29,0.545,0.645,0.765,0.9075,1.1,1.1975,1.3075,4.835,5.6975,7.26,9.215,10.985,11.6825,12.34,1.66,2.065,2.2175,2.7875,2.9775,3.0825,3.2175,30.7,114.85,182.75,326.45,648.7,1061,1519.7
2011-05-09,2.3186,2.3115,2.3239,2.3191,13.185,12.365,12.44,12.5,12.608,12.845,13.113,2.38,2.6225,3.5975,4.4225,5.415,5.675,6.0775,0.52,0.6075,0.71,0.805,1.015,1.12,1.2575,4.165,4.8275,6.6675,8.3725,10.495,11.0675,11.6675,1.66,2.0825,2.265,2.9075,3.1175,3.2625,3.465,30.65,122.65,208.05,357.5,739.9,1165.75,1580.95
2011-05-10,2.3108,2.3068,2.3194,2.3194,11.69,11.975,11.995,11.93,12.33,12.5425,12.842,2.175,2.1725,3.2075,4.0625,5.09,5.4,5.665,0.515,0.58,0.69,0.805,0.9925,1.07,1.155,3.805,4.0025,5.9475,7.6925,9.8625,10.5275,11.1325,1.665,2.0925,2.27,2.8925,3.185,3.3375,3.5175,31.15,132.05,214.05,339.8,691.2,1093.65,1536.4
